Time,Xa,Ya,Za
24.393,-0.1,1.07,-0.04
24.448,-0.11,1.05,-0.05
24.502,-0.1,1.05,-0.04
24.555,-0.1,1.04,-0.04
24.609,-0.13,1.05,-0.03
24.664,-0.12,1.06,-0.03
24.718,-0.1,1.06,-0.05
24.772,-0.08,1.04,-0.03
24.825,-0.11,1.04,-0.02
24.88,-0.11,1.05,-0.04
24.934,-0.07,1.08,-0.05
24.988,-0.1,1.05,-0.04
25.042,-0.11,1.08,-0.04
25.096,-0.11,1.05,-0.02
25.15,-0.09,1.05,-0.04
25.204,-0.08,1.05,-0.05
25.259,-0.09,1.04,-0.04
25.313,-0.11,1.05,-0.03
25.367,-0.11,1.07,-0.04
25.42,-0.1,1.05,-0.03
25.475,-0.09,1.05,-0.04
25.529,-0.11,1.05,-0.03
25.583,-0.11,1.05,-0.04
25.637,-0.1,1.05,-0.05
25.691,-0.09,1.06,-0.04
25.745,-0.1,1.05,-0.05
25.799,-0.1,1.07,-0.03
25.853,-0.13,1.04,-0.04
25.908,-0.1,1.05,-0.05
25.961,-0.11,1.06,-0.04
26.015,-0.11,1.07,-0.05
26.07,-0.12,1.07,-0.04
26.124,-0.12,1.05,-0.04
26.178,-0.11,1.07,-0.04
26.232,-0.08,1.05,-0.03
26.286,-0.09,1.06,-0.03
26.34,-0.11,1.05,-0.04
26.394,-0.1,1.04,-0.04
26.448,-0.1,1.07,-0.04
26.503,-0.11,1.04,-0.04
26.556,-0.09,1.06,-0.03
26.61,-0.11,1.06,-0.03
26.664,-0.1,1.06,-0.04
26.719,-0.11,1.05,-0.04
26.773,-0.1,1.07,-0.04
26.826,-0.11,1.05,-0.04
26.881,-0.11,1.05,-0.04
26.935,-0.12,1.06,-0.05
26.989,-0.09,1.07,-0.03
27.043,-0.1,1.06,-0.04
27.098,-0.1,1.05,-0.05
27.151,-0.11,1.06,-0.04
27.205,-0.11,1.05,-0.04
27.259,-0.11,1.07,-0.04
27.314,-0.11,1.05,-0.03
27.368,-0.09,1.07,-0.04
27.421,-0.09,1.05,-0.04
27.475,-0.1,1.04,-0.04
27.53,-0.13,1.05,-0.03
27.584,-0.12,1.05,-0.04
27.638,-0.1,1.05,-0.04
27.692,-0.08,1.05,-0.04
27.746,-0.11,1.06,-0.04
27.8,-0.11,1.07,-0.03
27.854,-0.11,1.06,-0.04
27.909,-0.1,1.05,-0.03
27.963,-0.1,1.06,-0.04
28.016,-0.12,1.05,-0.04
28.07,-0.1,1.06,-0.03
28.125,-0.1,1.07,-0.05
28.179,-0.09,1.05,-0.03
28.233,-0.1,1.06,-0.04
28.286,-0.12,1.05,-0.03
28.341,-0.1,1.08,-0.04
28.395,-0.1,1.04,-0.04
28.449,-0.1,1.05,-0.03
28.504,-0.12,1.06,-0.04
28.557,-0.12,1.05,-0.03
28.611,-0.11,1.06,-0.04
28.665,-0.1,1.04,-0.04
28.72,-0.1,1.05,-0.04
28.774,-0.1,1.06,-0.04
