Time,Xa,Ya,Za
9.371,-0.07,1.07,-0.05
9.424,-0.1,1.05,-0.04
9.478,-0.1,1.05,-0.03
9.531,-0.12,1.04,-0.03
9.583,-0.11,1.04,-0.02
9.636,-0.11,1.05,-0.04
9.69,-0.11,1.07,-0.04
9.743,-0.1,1.05,-0.03
9.796,-0.09,1.06,-0.04
9.848,-0.11,1.04,-0.03
9.902,-0.11,1.06,-0.04
9.955,-0.1,1.06,-0.03
10.008,-0.11,1.04,-0.04
10.062,-0.1,1.04,-0.04
10.116,-0.11,1.05,-0.03
10.17,-0.09,1.06,-0.04
10.224,-0.09,1.05,-0.03
10.278,-0.09,1.05,-0.04
10.333,-0.11,1.05,-0.04
10.386,-0.09,1.06,-0.04
10.44,-0.11,1.06,-0.04
10.494,-0.09,1.07,-0.04
10.549,-0.1,1.06,-0.03
10.603,-0.1,1.05,-0.04
10.657,-0.09,1.05,-0.04
10.711,-0.1,1.06,-0.04
10.765,-0.11,1.06,-0.04
10.819,-0.09,1.06,-0.03
10.873,-0.1,1.05,-0.04
10.928,-0.1,1.04,-0.04
10.981,-0.12,1.05,-0.04
11.035,-0.12,1.07,-0.04
11.089,-0.12,1.06,-0.03
11.144,-0.09,1.05,-0.04
11.198,-0.09,1.04,-0.04
11.251,-0.11,1.05,-0.04
11.305,-0.11,1.07,-0.03
11.36,-0.11,1.05,-0.05
11.414,-0.09,1.07,-0.03
11.468,-0.11,1.04,-0.03
11.523,-0.09,1.05,-0.04
11.576,-0.13,1.06,-0.03
11.63,-0.09,1.04,-0.04
11.684,-0.1,1.05,-0.04
11.739,-0.09,1.06,-0.03
11.793,-0.12,1.05,-0.04
11.846,-0.09,1.05,-0.03
11.9,-0.11,1.05,-0.04
11.955,-0.09,1.06,-0.03
12.009,-0.11,1.07,-0.04
12.063,-0.09,1.05,-0.04
12.116,-0.09,1.05,-0.05
12.171,-0.09,1.05,-0.04
12.225,-0.12,1.06,-0.04
12.279,-0.11,1.04,-0.03
12.334,-0.1,1.06,-0.04
12.388,-0.12,1.06,-0.04
12.441,-0.09,1.05,-0.04
12.495,-0.11,1.03,-0.02
12.55,-0.11,1.05,-0.04
12.604,-0.1,1.05,-0.04
12.658,-0.12,1.05,-0.04
12.711,-0.1,1.06,-0.04
12.766,-0.11,1.05,-0.04
12.82,-0.12,1.05,-0.03
12.874,-0.11,1.05,-0.04
12.929,-0.11,1.04,-0.04
12.982,-0.09,1.06,-0.04
13.036,-0.11,1.07,-0.04
13.09,-0.11,1.05,-0.04
13.145,-0.11,1.08,-0.04
13.199,-0.09,1.05,-0.04
13.253,-0.12,1.07,-0.03
13.306,-0.14,1.05,-0.04
13.361,-0.1,1.05,-0.04
13.415,-0.09,1.05,-0.04
13.469,-0.1,1.07,-0.04
13.523,-0.1,1.06,-0.03
13.577,-0.09,1.03,-0.04
13.631,-0.1,1.06,-0.05
13.685,-0.11,1.06,-0.04
13.74,-0.11,1.05,-0.04
13.794,-0.11,1.05,-0.03
13.847,-0.13,1.06,-0.03
13.901,-0.1,1.05,-0.04
13.956,-0.08,1.06,-0.03
14.01,-0.09,1.05,-0.04
14.064,-0.1,1.05,-0.04
14.118,-0.11,1.07,-0.04
14.172,-0.11,1.06,-0.04
14.226,-0.09,1.06,-0.04
14.28,-0.11,1.06,-0.04
14.334,-0.12,1.06,-0.04
14.389,-0.09,1.05,-0.04
14.442,-0.07,1.05,-0.04
14.496,-0.1,1.05,-0.04
14.551,-0.11,1.05,-0.03
14.605,-0.09,1.05,-0.05
14.659,-0.09,1.06,-0.04
14.712,-0.1,1.05,-0.03
14.767,-0.11,1.05,-0.04
14.821,-0.1,1.06,-0.03
14.875,-0.13,1.06,-0.04
14.929,-0.09,1.06,-0.04
14.984,-0.09,1.06,-0.04
15.037,-0.08,1.05,-0.04
15.091,-0.11,1.07,-0.03
15.145,-0.11,1.06,-0.04
15.2,-0.09,1.07,-0.04
15.254,-0.13,1.05,-0.04
15.307,-0.1,1.06,-0.04
15.362,-0.08,1.05,-0.04
15.416,-0.13,1.06,-0.04
15.47,-0.12,1.06,-0.04
15.524,-0.08,1.07,-0.05
15.578,-0.09,1.06,-0.04
15.632,-0.12,1.06,-0.03
15.686,-0.1,1.05,-0.03
15.74,-0.11,1.05,-0.03
15.795,-0.07,1.05,-0.05
15.849,-0.11,1.07,-0.03
15.902,-0.1,1.06,-0.04
15.956,-0.11,1.05,-0.05
16.011,-0.1,1.07,-0.04
16.065,-0.09,1.05,-0.04
16.119,-0.11,1.05,-0.04
16.173,-0.11,1.05,-0.04
16.227,-0.11,1.05,-0.04
16.281,-0.09,1.06,-0.04
16.335,-0.11,1.05,-0.04
16.39,-0.13,1.07,-0.04
