Time,Xa,Ya,Za
17622.0,-0.73,-0.3,1.16
17676.0,-0.63,0.67,0.49
17729.0,-0.3,-0.6,1.28
17783.0,-1.02,0.43,0.61
17836.0,1.1,-0.17,0.94
17889.0,-0.59,-0.45,1.25
17943.0,-0.94,0.61,0.59
17996.0,0.61,0.4,0.57
18049.0,0.62,-0.63,1.23
18101.0,-0.86,-0.14,1.1
18155.0,-1.54,0.45,0.71
18208.0,0.57,-0.28,0.95
18262.0,-0.97,0.21,0.93
18315.0,1.38,-0.57,1.07
18367.0,-0.48,-0.55,1.17
18421.0,-0.11,0.29,0.54
18475.0,0.7,-0.99,1.3
18528.0,-0.98,-0.17,0.95
18582.0,-0.23,0.48,0.42
18634.0,0.71,-0.68,0.88
18688.0,-0.07,-0.48,1.17
18742.0,-0.33,0.68,0.48
18795.0,-0.95,-0.39,1.16
18849.0,-1.09,0.44,0.78
18902.0,0.48,-0.2,0.93
18955.0,0.54,-0.87,1.23
19008.0,-1.87,0.61,0.75
19061.0,0.51,-0.37,0.88
19115.0,0.59,-0.79,1.14
19167.0,-0.79,-0.11,1.2
19221.0,-0.26,0.47,0.41
19274.0,0.57,-0.81,1.22
19328.0,0.45,-0.2,0.68
19381.0,0.71,-0.71,1.2
19433.0,-0.71,-0.04,0.99
19487.0,0.52,-0.19,0.84
19540.0,0.45,-0.67,1.12
19594.0,-0.4,-0.31,1.19
19648.0,-0.53,0.48,0.57
19700.0,0.15,-0.54,1.09
19753.0,-0.74,0.11,1.02
19807.0,-0.29,0.68,0.43
19860.0,-1.12,-0.12,1.14
19914.0,-0.46,0.51,0.48
19966.0,0.99,-0.95,1.12
20020.0,0.53,-0.63,1.17
20073.0,-1.56,0.48,0.54
20126.0,0.58,-0.64,1.1
20179.0,0.2,-0.49,1.36
20232.0,-0.47,0.63,0.72
20285.0,0.61,-0.68,0.89
20338.0,-0.37,-0.1,1.07
20392.0,0.23,-0.64,1.01
20446.0,-0.6,0.25,0.96
20498.0,-0.35,0.66,0.43
20551.0,-0.65,0.14,0.34
20604.0,-0.22,-0.21,1.25
20659.0,-0.74,0.63,0.77
20712.0,0.45,-0.06,0.46
20764.0,-0.89,-0.08,0.96
20818.0,-0.89,0.61,0.83
20872.0,-0.12,0.36,0.5
20925.0,-0.47,-0.26,1.17
20979.0,0.14,-0.0,0.45
21031.0,0.07,-0.51,1.24
21085.0,-0.83,0.68,0.63
21138.0,0.52,-0.57,0.75
21191.0,0.0,-0.29,1.04
21244.0,-0.69,0.37,0.67
21297.0,0.21,0.14,0.47
21349.0,-0.11,-0.27,0.58
21403.0,0.24,-0.14,1.01
21456.0,0.46,-0.18,0.81
21510.0,0.43,-0.63,0.77
21562.0,-0.64,0.73,0.43
21615.0,0.03,-0.74,1.01
21668.0,-1.0,0.66,0.61
21722.0,-1.07,0.5,0.59
21775.0,-0.09,-0.74,1.12
21828.0,-1.48,0.23,0.8
21881.0,-0.28,0.64,0.77
21935.0,0.51,-0.79,0.93
21988.0,-0.83,-0.41,1.02
22042.0,-0.51,0.31,0.68
22094.0,-0.97,0.22,0.84
22148.0,-0.17,0.28,0.68
22201.0,0.52,-0.77,0.98
22254.0,-0.12,0.01,0.8
22307.0,0.35,-0.2,0.81
22360.0,0.08,-0.64,1.14
22413.0,-1.53,-0.14,1.09
22467.0,-0.16,0.3,0.7
22520.0,1.12,-0.87,1.07
22574.0,-0.28,-0.7,1.05
22627.0,0.57,-0.64,0.9
22680.0,-1.11,0.48,0.57
22733.0,0.4,0.4,0.7
22786.0,0.71,-0.65,1.02
22839.0,-1.11,0.58,0.74
22891.0,-1.52,0.68,0.58
22944.0,0.37,-0.14,0.86
22998.0,-0.9,-0.03,1.07
23052.0,-0.7,0.8,0.45
23105.0,0.63,-0.69,0.94
23157.0,-0.79,0.31,0.95
23211.0,-0.85,0.74,0.47
23264.0,0.25,-0.36,0.72
23317.0,-0.37,0.59,0.52
23370.0,0.75,-0.51,0.91
23422.0,-0.57,-0.23,1.21
23477.0,0.07,0.19,0.45
23529.0,0.07,0.02,0.58
23581.0,0.27,-0.25,1.25
23634.0,0.08,0.47,0.49
23686.0,-0.22,-0.63,0.77
23740.0,-0.97,0.18,1.19
23793.0,0.3,0.11,0.56
23845.0,0.18,-0.67,0.8
23898.0,-0.24,-0.48,1.0
23952.0,-0.18,0.33,0.65
24005.0,0.8,-0.54,0.94
24058.0,-1.16,0.49,0.63
24112.0,0.37,-0.67,0.93
24164.0,-1.27,-0.31,0.91
24218.0,-1.37,0.41,1.08
24271.0,0.45,-0.36,0.89
24325.0,-0.65,-0.61,1.02
24379.0,-0.46,0.19,0.73
24431.0,0.48,-0.24,0.9
24484.0,0.23,-0.71,1.25
24538.0,-1.15,-0.02,0.95
24592.0,-0.74,-0.61,1.18
24646.0,-1.41,0.42,0.71
24699.0,-0.87,0.3,0.88
24752.0,0.37,-0.76,1.15
24805.0,-1.07,0.52,0.61
24858.0,0.72,0.3,0.46
24910.0,0.71,-0.55,0.95
24963.0,-1.23,0.24,0.96
25016.0,-0.33,0.31,0.55
25069.0,0.74,-0.65,1.02
25122.0,-0.88,-0.1,0.98
25177.0,1.03,-0.77,1.28
25229.0,-0.71,-0.55,1.13
25283.0,-0.99,0.59,0.58
25336.0,0.32,-0.83,1.12
25390.0,-0.64,-0.44,1.17
25444.0,-0.97,0.53,0.66
25496.0,1.0,-0.97,1.08
25549.0,-0.55,-0.42,1.33
25604.0,0.38,-0.71,1.14
25657.0,-1.24,0.34,0.83
25710.0,-0.34,0.59,0.63
25762.0,0.8,-0.53,0.97
25816.0,-0.81,-0.25,1.04
25870.0,-1.78,0.66,0.75
25923.0,1.57,-0.4,1.01
25976.0,-1.11,0.13,0.88
26029.0,-1.2,0.63,0.69
26082.0,0.45,0.12,0.63
26134.0,-0.54,0.23,1.12
26187.0,-0.18,0.58,0.3
26241.0,-0.73,-0.31,0.64
26294.0,-0.07,0.18,0.44
26347.0,0.1,-0.57,0.93
26400.0,0.86,-0.26,1.2
26454.0,-0.34,0.77,0.54
26507.0,-0.03,-0.16,0.42
26560.0,-0.55,0.13,1.02
26613.0,-0.11,0.52,0.47
26667.0,0.51,-0.57,0.79
26720.0,-0.82,-0.09,0.91
26774.0,0.28,-0.57,1.01
26826.0,-0.74,-0.21,1.0
26881.0,-0.59,0.59,0.38
26934.0,-0.32,-0.47,0.87
26988.0,-1.2,0.38,0.91
27041.0,0.07,0.29,0.77
27092.0,0.16,-0.56,0.79
27146.0,-1.37,-0.25,0.92
27200.0,-1.12,0.63,0.7
27253.0,0.03,0.27,0.55
27305.0,-0.01,-0.8,0.95
27359.0,-0.08,-0.7,0.85
27413.0,-1.07,-0.46,1.1
27467.0,-1.0,0.42,0.76
27521.0,0.56,-0.61,0.94
27574.0,-1.19,-0.36,0.93
27628.0,-0.58,0.43,0.58
27680.0,1.02,-0.96,1.12
27734.0,-0.56,-0.72,1.08
27788.0,0.13,-0.38,0.78
27841.0,-1.05,-0.32,1.03
27895.0,-1.59,0.36,0.78
27948.0,-0.18,0.16,0.51
28001.0,-1.04,-0.2,1.12
28055.0,-1.61,0.24,0.83
28108.0,-0.74,0.46,0.79
28162.0,-0.25,-0.65,1.12
28215.0,0.47,-0.57,0.8
28268.0,-0.63,-0.43,0.89
28322.0,-0.91,0.46,0.72
28376.0,0.72,-0.36,1.0
28429.0,0.24,-0.86,0.86
28481.0,-1.28,-0.16,0.96
28535.0,-0.52,0.11,0.73
28589.0,1.12,-0.2,1.05
28642.0,-0.84,-0.58,1.19
28696.0,0.18,-0.66,0.88
28748.0,-0.9,-0.34,0.9
28803.0,-0.94,0.55,0.7
28856.0,0.91,-0.55,1.02
28909.0,0.24,-0.66,0.85
28962.0,-1.22,0.01,0.91
29015.0,0.04,-0.08,0.73
29068.0,1.14,-0.45,1.03
29121.0,-0.94,-0.36,1.1
29175.0,-1.18,0.42,0.64
29229.0,-1.18,0.35,0.57
29281.0,0.12,0.18,0.64
29333.0,0.9,-0.83,1.04
29386.0,-1.44,0.09,1.02
29440.0,-0.76,0.41,0.79
29493.0,0.46,-0.78,1.16
29545.0,-1.53,0.11,1.03
29598.0,-0.39,0.66,0.5
29651.0,0.73,-0.62,1.04
29705.0,-0.16,-0.67,1.34
29759.0,-0.9,0.68,0.65
29811.0,0.68,-0.66,1.11
29864.0,-0.57,0.63,0.52
29918.0,1.11,-0.86,1.34
29971.0,-1.01,-0.11,0.96
30025.0,-0.68,0.7,0.57
30077.0,0.77,-0.46,0.9
30131.0,-0.48,-0.39,1.21
30185.0,-0.38,0.64,0.39
30238.0,0.63,-0.43,0.69
30291.0,-0.23,-0.35,1.12
30345.0,0.49,-0.71,1.12
30398.0,-0.86,-0.07,0.99
30452.0,-0.67,0.71,0.54
30505.0,0.54,-0.57,0.82
30559.0,0.33,-0.45,1.3
30611.0,-0.6,0.11,0.91
30664.0,-0.07,0.32,0.29
30717.0,-0.73,-0.13,1.06
31601.0,-27.0,0.0,0.0
31603.0,0.3,-0.18,0.84
31653.0,0.77,-0.39,0.96
31707.0,0.27,-0.66,1.21
31759.0,-0.89,0.28,0.76
31812.0,0.3,-0.14,0.66
31865.0,1.86,-0.45,0.99
31919.0,-0.76,-0.14,1.14
31973.0,-0.86,0.68,0.47
32025.0,0.01,0.34,0.68
32077.0,0.22,-0.57,1.15
32131.0,-0.32,0.48,0.48
32184.0,-0.75,-0.39,1.21
