Time,Xa,Ya,Za
19365.0,-0.26,-0.33,1.05
19420.0,0.02,-0.48,1.16
19473.0,-0.14,-0.62,1.12
19527.0,-0.59,-0.44,1.02
19581.0,-0.03,-0.41,0.93
19635.0,0.11,-0.48,0.91
19688.0,-0.59,-0.58,1.05
19742.0,-0.23,-0.59,1.18
19796.0,0.09,-0.54,1.14
19850.0,1.03,-0.1,1.02
19902.0,-0.25,-0.57,1.09
19956.0,-0.18,-0.21,0.73
20011.0,0.23,-0.22,0.88
20064.0,0.41,-0.66,0.97
20117.0,-0.04,-0.36,0.96
20170.0,0.1,-0.54,1.22
20224.0,0.43,-0.57,1.32
20277.0,-0.2,-0.61,1.07
20331.0,-0.27,-0.5,0.86
20385.0,-0.68,0.15,0.69
20438.0,-0.14,-0.43,1.06
20492.0,-0.04,0.5,0.61
20545.0,0.07,-0.36,1.0
20598.0,-0.08,-0.55,1.11
20653.0,-0.09,0.02,0.71
20706.0,-0.18,-0.12,0.81
20759.0,-0.61,0.12,0.61
20812.0,0.07,-0.22,0.83
20866.0,0.34,0.33,0.93
20918.0,-0.27,0.41,0.45
20970.0,-0.23,0.23,0.45
21023.0,-0.14,0.39,0.66
21076.0,-0.08,0.5,0.52
21130.0,-0.04,0.44,0.76
21183.0,0.0,0.4,0.63
21234.0,0.36,0.34,0.69
21286.0,-0.59,-0.17,0.96
21341.0,-0.17,0.47,0.55
21394.0,-0.69,0.31,0.73
21447.0,-0.34,0.22,0.75
21499.0,-0.04,0.24,0.81
21553.0,-0.68,0.12,0.82
21606.0,-0.6,0.03,0.8
21659.0,-0.9,0.07,0.79
21712.0,-0.36,0.11,0.77
21765.0,-0.45,-0.12,1.06
21819.0,-0.23,-0.42,1.14
21873.0,0.13,0.4,0.73
21925.0,-0.55,-0.26,1.19
21980.0,-0.78,0.07,0.75
22032.0,-0.7,0.06,0.72
22085.0,-0.59,0.0,0.89
22138.0,-0.52,-0.13,1.03
22193.0,0.01,-0.57,1.34
22246.0,-0.8,0.04,0.85
22298.0,-0.43,-0.43,1.1
22352.0,-0.37,-0.58,1.12
22407.0,-0.84,0.32,0.72
22460.0,-0.5,-0.52,1.16
22514.0,-0.34,-0.12,1.17
22567.0,-0.27,-0.2,1.23
22622.0,-0.46,-0.46,1.09
22676.0,-0.41,-0.5,1.1
22730.0,0.09,-0.49,1.17
22784.0,-0.67,-0.18,0.81
22838.0,-0.44,-0.46,1.07
22891.0,-0.29,-0.56,1.18
22945.0,-0.51,-0.61,1.16
23000.0,-0.16,-0.47,1.12
23054.0,-0.3,-0.3,1.21
23108.0,-0.38,-0.23,1.11
23161.0,-0.65,-0.45,1.12
23216.0,-0.53,-0.63,1.03
23270.0,-0.66,-0.48,0.8
23324.0,-0.52,-0.47,1.14
23378.0,-1.04,-0.48,0.85
23432.0,-0.34,-0.53,1.26
23486.0,-0.56,-0.28,0.95
23540.0,-0.27,-0.43,1.21
23595.0,-0.5,-0.54,1.04
23649.0,-0.03,-0.35,1.04
23703.0,-0.5,-0.14,1.09
23756.0,-0.53,-0.41,1.06
23811.0,0.48,-0.68,1.27
23864.0,-0.41,-0.22,1.05
23918.0,0.73,-0.79,1.12
23971.0,-0.17,-0.57,1.16
24025.0,-0.68,-0.06,0.8
24079.0,-0.2,-0.63,1.17
24133.0,-0.49,-0.47,1.11
24187.0,-0.02,-0.59,1.15
24242.0,-0.47,-0.65,1.02
24295.0,0.14,-0.5,1.18
24348.0,-0.01,-0.25,0.77
24402.0,-0.81,-0.09,0.96
24457.0,-0.51,-0.57,1.09
24511.0,-0.21,-0.57,1.17
24564.0,-0.5,-0.62,1.14
24619.0,-0.15,-0.48,1.2
24673.0,-0.49,-0.25,1.16
24727.0,-0.45,-0.14,1.05
24781.0,-0.6,-0.32,0.99
24836.0,-0.7,-0.54,1.02
24889.0,-0.46,-0.59,1.18
24943.0,-0.32,-0.11,1.21
24997.0,-0.97,-0.16,1.08
25052.0,-0.5,-0.31,1.08
25106.0,0.39,-0.54,1.18
25158.0,-0.14,-0.45,0.82
25212.0,-0.25,-0.42,1.14
25267.0,-0.06,0.2,0.58
25320.0,-0.14,0.08,0.42
25373.0,0.27,0.49,0.94
25424.0,-0.24,0.21,0.52
25478.0,0.4,-0.04,0.71
25531.0,-0.04,0.45,0.68
25584.0,-0.06,0.07,0.66
25637.0,-1.0,0.33,0.53
25690.0,-0.32,0.57,0.52
25743.0,0.45,0.29,0.77
25795.0,-0.41,0.5,0.64
25848.0,-0.47,0.36,0.63
25902.0,-0.8,0.27,0.78
25954.0,-0.23,0.41,0.56
26007.0,-1.0,0.01,0.82
26060.0,-0.38,-0.21,0.97
26115.0,-0.63,0.14,0.72
26168.0,0.12,-0.15,0.82
26220.0,-0.37,0.39,0.77
26273.0,-0.88,0.31,0.64
26327.0,-0.45,0.26,0.8
26380.0,-0.74,0.01,0.81
26433.0,0.01,-0.66,1.32
26485.0,-0.73,0.08,0.77
26539.0,0.36,-0.57,1.21
26592.0,-0.72,-0.45,1.13
26646.0,-0.46,-0.2,1.09
26700.0,-0.3,-0.59,1.11
26754.0,-0.58,-0.14,0.99
26808.0,-0.55,0.09,1.16
26861.0,-0.5,-0.32,0.92
26915.0,-0.31,-0.39,1.14
26970.0,-0.25,-0.63,1.11
27023.0,-0.52,-0.26,1.19
27077.0,-0.79,-0.59,0.95
27131.0,-0.38,-0.4,1.2
27186.0,-0.64,-0.19,1.09
27240.0,-0.63,-0.45,1.18
27293.0,-0.58,-0.59,0.95
27347.0,-0.47,-0.46,1.02
27402.0,-0.63,-0.14,0.84
27456.0,-0.51,-0.28,0.99
27510.0,-1.12,-0.56,1.17
27565.0,-0.45,-0.18,1.25
27618.0,0.11,-0.66,0.98
27671.0,-0.32,-0.43,1.09
27725.0,-0.46,-0.23,1.08
27780.0,-0.15,-0.48,1.19
27834.0,-0.33,-0.5,1.05
27887.0,-0.63,-0.39,0.68
27941.0,-0.02,-0.57,1.18
27996.0,0.57,0.0,0.94
28048.0,-0.37,0.12,0.52
28101.0,-0.12,-0.23,0.8
28154.0,1.23,0.04,0.87
28207.0,-0.19,-0.21,0.83
28261.0,-0.14,-0.27,0.44
28315.0,0.06,0.07,0.75
28367.0,0.31,0.07,0.64
28419.0,0.46,0.62,0.61
28471.0,-0.09,0.24,0.46
28524.0,-0.86,0.46,0.66
28577.0,-0.21,0.41,0.67
28631.0,0.15,0.17,0.91
28682.0,-0.64,0.02,0.8
28735.0,-0.45,0.12,0.78
28788.0,-0.96,0.03,0.77
28841.0,-0.42,0.12,0.8
28895.0,-0.71,-0.21,0.96
28948.0,-1.48,-0.18,0.94
29002.0,0.08,0.36,0.82
29054.0,-0.43,-0.49,1.28
29109.0,-0.79,-0.05,0.84
29163.0,-0.79,-0.09,0.73
29216.0,-0.54,-0.02,0.9
29271.0,-0.65,-0.09,1.01
29325.0,-0.89,0.51,0.72
29378.0,-0.29,0.36,0.57
29431.0,-0.63,0.04,0.96
29484.0,-0.62,-0.23,0.98
29538.0,-0.72,0.27,0.75
29591.0,-0.41,-0.65,1.17
29645.0,-0.27,-0.29,1.21
29700.0,-0.16,-0.41,1.21
29753.0,-0.49,-0.2,0.96
29807.0,-0.41,-0.22,1.1
29861.0,0.21,-0.55,1.12
29915.0,-0.68,-0.16,0.8
29969.0,-0.6,-0.58,0.98
30022.0,-0.43,-0.56,1.16
30076.0,-0.31,0.44,0.8
30130.0,-1.44,-0.63,0.97
30184.0,-0.37,-0.27,1.18
30238.0,-0.44,-0.07,1.12
30292.0,-0.64,-0.18,0.95
30346.0,-0.75,-0.43,1.04
30400.0,-0.98,-0.07,0.98
30454.0,-0.44,0.3,0.67
30508.0,-1.09,-0.0,0.94
30562.0,-0.29,-0.38,1.14
30615.0,-0.64,-0.09,0.91
30669.0,-0.42,-0.0,-0.0
30725.0,-0.63,-0.12,0.97
30779.0,-0.64,-0.15,0.87
30833.0,-0.59,-0.22,1.17
30886.0,-0.46,-0.55,0.97
30941.0,0.44,-0.72,1.13
30994.0,-0.46,-0.47,1.03
31048.0,-0.26,-0.48,1.14
31102.0,-0.27,-0.66,1.09
31157.0,-0.56,-0.16,0.93
31210.0,-0.01,-0.57,1.09
31264.0,0.0,-0.46,1.1
31318.0,0.53,-0.63,1.1
31371.0,-0.24,-0.59,1.08
31425.0,-0.13,-0.61,1.02
31478.0,1.09,-0.46,1.14
31532.0,-0.46,-0.47,0.96
31586.0,-0.23,-0.28,0.86
31640.0,0.09,-0.41,0.91
31693.0,0.1,-0.66,1.05
31746.0,-0.05,0.1,0.68
31799.0,0.14,-0.13,0.79
31852.0,-0.66,0.67,0.51
31905.0,-0.13,-0.42,0.85
31960.0,-0.14,-0.25,0.69
32013.0,-0.48,0.49,0.56
32066.0,0.2,-0.15,0.89
32119.0,-0.02,0.46,0.62
32173.0,0.05,0.44,0.63
32225.0,-0.59,0.46,0.48
32277.0,0.14,0.43,0.55
32329.0,-0.04,0.55,0.46
32382.0,-0.59,0.48,0.85
32436.0,-0.38,0.62,0.6
32489.0,-0.45,0.12,0.9
32541.0,-0.61,0.48,0.7
32594.0,-0.35,0.46,0.5
32648.0,-0.35,0.45,0.63
32701.0,-0.2,0.53,0.51
32754.0,0.16,0.37,0.74
32805.0,-0.32,0.44,0.45
32859.0,-0.31,0.45,0.67
32912.0,-0.52,0.2,0.78
32965.0,-0.19,0.52,0.57
33017.0,-0.57,-0.09,0.82
33072.0,-0.3,0.19,0.82
33125.0,-0.74,0.24,0.77
33178.0,-0.54,0.2,0.72
33231.0,-0.81,0.01,0.85
33284.0,0.7,-0.77,0.98
33337.0,-0.04,0.34,0.47
33390.0,-0.76,0.26,0.83
33443.0,-0.33,0.01,0.87
33497.0,-0.4,0.49,0.73
33549.0,-0.5,-0.09,1.06
33603.0,-0.76,0.0,0.84
33656.0,-0.52,0.16,1.06
33710.0,-0.48,-0.14,0.84
33764.0,-0.06,-0.36,1.29
33818.0,-0.58,-0.11,1.35
33871.0,-0.53,0.28,0.74
33925.0,-0.59,-0.52,1.13
33979.0,-0.53,-0.43,1.13
34033.0,-0.52,-0.15,1.08
34087.0,-0.41,-0.52,1.2
34141.0,-0.1,-0.66,1.22
34195.0,-0.25,-0.33,1.2
34249.0,-0.47,-0.38,1.04
34304.0,-0.38,-0.58,1.08
34358.0,-0.01,-0.46,0.91
34411.0,-0.33,-0.5,1.01
34465.0,-0.34,-0.46,1.11
34520.0,-0.12,-0.51,1.23
34574.0,-0.4,-0.68,1.2
34628.0,-0.13,-0.45,1.0
34681.0,-0.17,-0.54,1.03
34736.0,-0.27,-0.07,0.62
34790.0,-0.5,-0.68,1.11
34844.0,-0.32,-0.51,1.16
34898.0,-0.84,-0.21,0.66
34953.0,-0.16,-0.46,1.26
35006.0,-0.23,0.14,0.78
35059.0,-0.31,0.02,0.77
35112.0,-0.53,-0.04,0.51
35167.0,0.02,-0.05,0.81
35220.0,-0.04,-0.43,0.77
35273.0,0.28,-0.29,0.91
35326.0,-0.05,-0.43,0.86
35381.0,0.59,0.12,0.97
35433.0,-0.33,0.43,0.47
35486.0,-0.27,0.12,0.47
35538.0,-0.14,0.56,0.62
35592.0,0.08,0.44,0.56
35644.0,0.21,0.44,0.62
35696.0,-0.25,0.41,0.43
35749.0,-0.7,0.48,0.75
35802.0,-0.66,-0.12,0.88
35856.0,-0.32,0.48,0.56
35909.0,-0.86,0.45,0.68
35962.0,-0.26,0.32,0.7
36016.0,0.23,0.25,0.73
36067.0,-0.56,0.27,0.73
36120.0,-0.48,0.32,0.75
36173.0,-1.21,-0.06,0.72
36228.0,-0.3,0.26,0.73
36281.0,-0.52,-0.12,0.99
36334.0,-0.55,-0.34,1.09
36388.0,0.11,0.41,0.73
36441.0,-0.69,-0.09,1.25
36495.0,-0.66,-0.07,0.82
36549.0,-0.81,0.07,0.73
36601.0,-0.46,-0.11,0.98
36656.0,-0.51,-0.13,1.1
36710.0,0.67,-0.68,1.21
36763.0,-0.77,-0.14,0.85
36817.0,-0.42,0.01,0.93
36870.0,-0.5,-0.24,0.95
36924.0,-0.52,0.51,0.77
36977.0,-0.5,-0.52,1.17
37031.0,-0.49,-0.14,1.18
37086.0,-0.39,-0.3,1.16
37139.0,-0.54,-0.52,1.09
37193.0,-0.46,-0.13,1.05
37248.0,-0.35,-0.54,1.1
37302.0,-0.53,-0.27,0.97
37356.0,-0.65,-0.36,0.97
37409.0,-0.01,-0.52,1.25
37464.0,-0.23,-0.66,1.21
37518.0,-0.84,-0.71,1.0
37572.0,-0.44,-0.45,1.21
37626.0,-0.6,-0.66,1.11
37681.0,-0.39,-0.59,1.14
37734.0,-0.39,-0.68,1.01
37788.0,0.05,-0.2,0.68
37841.0,-0.52,-0.36,1.13
37896.0,0.03,-0.48,0.92
37949.0,-0.16,-0.54,1.17
38002.0,-0.28,-0.49,1.06
38056.0,-0.06,-0.36,0.87
38111.0,-0.02,-0.54,0.96
38165.0,-0.7,-0.65,1.12
38219.0,-0.37,-0.62,1.16
38273.0,-0.21,-0.4,0.88
38327.0,0.0,-0.48,1.0
38380.0,-0.47,-0.5,1.0
38434.0,0.23,-0.28,0.89
38488.0,-0.02,-0.42,0.91
38541.0,-0.57,-0.09,0.94
38595.0,-0.13,-0.47,1.2
38649.0,-0.34,-0.55,1.09
38704.0,0.23,-0.44,1.18
38757.0,-0.25,-0.61,1.09
38811.0,-0.24,-0.52,1.01
38864.0,-0.09,0.02,0.6
38918.0,-0.36,-0.68,1.0
38972.0,-0.19,-0.33,0.72
39026.0,0.26,-0.21,0.89
39079.0,0.4,-0.51,0.93
39132.0,-0.14,0.24,0.61
39185.0,-0.14,-0.0,0.59
39239.0,-0.94,0.54,0.57
39292.0,-0.01,0.06,0.58
39346.0,-0.57,0.6,0.52
39398.0,-1.11,0.53,0.37
39451.0,0.19,-0.1,0.9
39504.0,-0.45,0.41,0.67
39558.0,-0.21,0.54,0.59
39611.0,-0.76,0.49,0.48
39663.0,-0.03,0.5,0.53
39716.0,-0.21,0.5,0.45
39770.0,-0.9,0.35,1.04
39823.0,-0.49,0.64,0.48
39876.0,-0.84,-0.11,1.04
39929.0,-0.77,0.12,0.77
39983.0,-0.64,0.13,0.84
40036.0,-0.29,0.22,0.89
40089.0,-0.21,0.45,0.7
40142.0,-0.33,0.6,0.76
40195.0,-0.48,0.34,0.62
