Time,Xa,Ya,Za
5658.0,-0.09,1.05,-0.04
5711.0,-0.1,1.05,-0.04
5765.0,-0.11,1.05,-0.03
5818.0,-0.11,1.05,-0.04
5871.0,-0.12,1.07,-0.04
5923.0,-0.1,1.06,-0.04
5977.0,-0.11,1.07,-0.04
6030.0,-0.1,1.05,-0.04
6083.0,-0.11,1.06,-0.04
6136.0,-0.09,1.06,-0.04
6189.0,-0.1,1.06,-0.04
6242.0,-0.1,1.06,-0.04
6295.0,-0.1,1.05,-0.03
6348.0,-0.1,1.06,-0.04
6402.0,-0.09,1.05,-0.03
6454.0,-0.1,1.05,-0.04
6507.0,-0.09,1.06,-0.04
6560.0,-0.11,1.05,-0.04
6614.0,-0.11,1.06,-0.03
6667.0,-0.11,1.05,-0.04
6719.0,-0.1,1.06,-0.04
6772.0,-0.09,1.06,-0.04
6825.0,-0.09,1.06,-0.04
6879.0,-0.09,1.04,-0.04
6932.0,-0.11,1.07,-0.04
6984.0,-0.11,1.05,-0.04
7037.0,-0.09,1.05,-0.04
7091.0,-0.09,1.05,-0.03
7144.0,-0.1,1.05,-0.04
7197.0,-0.1,1.06,-0.04
7249.0,-0.12,1.05,-0.04
7303.0,-0.1,1.06,-0.04
7356.0,-0.11,1.06,-0.03
7409.0,-0.08,1.05,-0.03
7462.0,-0.11,1.05,-0.04
7515.0,-0.12,1.05,-0.04
7568.0,-0.11,1.06,-0.04
7621.0,-0.11,1.05,-0.04
7674.0,-0.11,1.06,-0.04
7728.0,-0.11,1.05,-0.04
7780.0,-0.11,1.05,-0.04
7833.0,-0.09,1.05,-0.04
7886.0,-0.1,1.05,-0.04
7940.0,-0.11,1.05,-0.04
7993.0,-0.12,1.06,-0.04
8045.0,-0.12,1.06,-0.03
8098.0,-0.09,1.05,-0.04
8152.0,-0.11,1.07,-0.04
8205.0,-0.11,1.06,-0.04
8257.0,-0.12,1.06,-0.02
8310.0,-0.1,1.05,-0.04
8364.0,-0.09,1.05,-0.04
8417.0,-0.1,1.05,-0.04
8470.0,-0.11,1.06,-0.04
8522.0,-0.11,1.06,-0.03
8576.0,-0.11,1.06,-0.04
8629.0,-0.09,1.05,-0.04
8682.0,-0.11,1.05,-0.04
8735.0,-0.09,1.04,-0.04
8787.0,-0.11,1.07,-0.03
8841.0,-0.09,1.05,-0.04
8894.0,-0.09,1.06,-0.05
8947.0,-0.11,1.06,-0.03
9000.0,-0.12,1.05,-0.04
9053.0,-0.1,1.05,-0.04
9106.0,-0.12,1.04,-0.03
9159.0,-0.08,1.06,-0.04
9212.0,-0.11,1.05,-0.04
9266.0,-0.11,1.05,-0.04
9318.0,-0.11,1.06,-0.04
9371.0,-0.09,1.05,-0.04
9424.0,-0.12,1.06,-0.02
9478.0,-0.09,1.06,-0.04
9531.0,-0.1,1.05,-0.03
9583.0,-0.12,1.06,-0.03
9636.0,-0.11,1.05,-0.03
9690.0,-0.09,1.06,-0.04
9743.0,-0.09,1.05,-0.04
9796.0,-0.1,1.05,-0.04
9848.0,-0.11,1.06,-0.04
9902.0,-0.11,1.05,-0.04
9955.0,-0.11,1.07,-0.03
10008.0,-0.11,1.05,-0.04
10062.0,-0.1,1.05,-0.04
10116.0,-0.1,1.05,-0.03
10170.0,-0.12,1.04,-0.04
10224.0,-0.1,1.05,-0.04
10278.0,-0.11,1.07,-0.04
10333.0,-0.09,1.05,-0.04
10386.0,-0.1,1.06,-0.03
10440.0,-0.11,1.04,-0.04
10494.0,-0.11,1.06,-0.04
10549.0,-0.1,1.05,-0.04
10603.0,-0.09,1.05,-0.04
10657.0,-0.11,1.05,-0.04
10711.0,-0.1,1.05,-0.04
10765.0,-0.09,1.05,-0.04
10819.0,-0.11,1.05,-0.04
10873.0,-0.12,1.07,-0.04
10928.0,-0.12,1.05,-0.04
10981.0,-0.11,1.05,-0.03
11035.0,-0.09,1.05,-0.04
11089.0,-0.13,1.07,-0.04
11144.0,-0.11,1.05,-0.03
11198.0,-0.11,1.06,-0.04
11251.0,-0.11,1.05,-0.04
11305.0,-0.11,1.05,-0.04
11360.0,-0.11,1.05,-0.04
11414.0,-0.11,1.06,-0.04
11468.0,-0.09,1.07,-0.04
11523.0,-0.1,1.07,-0.04
11576.0,-0.08,1.05,-0.04
11630.0,-0.1,1.06,-0.04
11684.0,-0.09,1.06,-0.03
11739.0,-0.11,1.05,-0.04
11793.0,-0.11,1.06,-0.04
11846.0,-0.11,1.07,-0.03
11900.0,-0.12,1.07,-0.04
11955.0,-0.13,1.06,-0.04
12009.0,-0.11,1.05,-0.04
12063.0,-0.1,1.06,-0.04
12116.0,-0.11,1.06,-0.04
12171.0,-0.11,1.05,-0.04
12225.0,-0.11,1.06,-0.04
12279.0,-0.11,1.06,-0.04
12334.0,-0.11,1.05,-0.04
12388.0,-0.09,1.06,-0.03
12441.0,-0.11,1.05,-0.03
12495.0,-0.1,1.05,-0.04
12550.0,-0.13,1.05,-0.04
12604.0,-0.11,1.05,-0.03
12658.0,-0.1,1.05,-0.04
12711.0,-0.09,1.05,-0.03
12766.0,-0.1,1.07,-0.03
12820.0,-0.11,1.06,-0.04
12874.0,-0.11,1.06,-0.02
12929.0,-0.09,1.04,-0.04
12982.0,-0.09,1.05,-0.04
13036.0,-0.1,1.06,-0.04
13090.0,-0.11,1.05,-0.04
13145.0,-0.11,1.05,-0.04
13199.0,-0.11,1.06,-0.04
13253.0,-0.1,1.06,-0.04
13306.0,-0.1,1.06,-0.04
13361.0,-0.12,1.05,-0.04
13415.0,-0.12,1.06,-0.04
13469.0,-0.1,1.05,-0.04
13523.0,-0.1,1.06,-0.04
13577.0,-0.1,1.05,-0.04
13631.0,-0.11,1.06,-0.04
13685.0,-0.1,1.05,-0.04
13740.0,-0.11,1.06,-0.04
13794.0,-0.12,1.07,-0.04
13847.0,-0.09,1.04,-0.04
13901.0,-0.12,1.06,-0.04
13956.0,-0.09,1.05,-0.04
14010.0,-0.11,1.08,-0.04
14064.0,-0.11,1.07,-0.04
14118.0,-0.09,1.05,-0.04
14172.0,-0.09,1.05,-0.04
14226.0,-0.11,1.05,-0.04
14280.0,-0.07,1.06,-0.04
14334.0,-0.1,1.05,-0.03
14389.0,-0.08,1.05,-0.04
14442.0,-0.11,1.05,-0.04
14496.0,-0.12,1.07,-0.04
14551.0,-0.12,1.06,-0.03
14605.0,-0.12,1.06,-0.04
14659.0,-0.1,1.06,-0.04
14712.0,-0.09,1.04,-0.03
14767.0,-0.1,1.04,-0.04
14821.0,-0.11,1.06,-0.04
14875.0,-0.1,1.06,-0.04
14929.0,-0.11,1.04,-0.04
14984.0,-0.11,1.05,-0.04
15037.0,-0.11,1.06,-0.02
15091.0,-0.1,1.05,-0.04
15145.0,-0.09,1.05,-0.04
15200.0,-0.12,1.05,-0.04
15254.0,-0.11,1.07,-0.03
15307.0,-0.11,1.05,-0.04
15362.0,-0.09,1.05,-0.05
15416.0,-0.09,1.07,-0.03
15470.0,-0.09,1.06,-0.04
15524.0,-0.12,1.06,-0.04
15578.0,-0.11,1.05,-0.04
15632.0,-0.09,1.05,-0.04
15686.0,-0.11,1.06,-0.04
15740.0,-0.1,1.06,-0.05
15795.0,-0.1,1.04,-0.04
15849.0,-0.09,1.04,-0.03
15902.0,-0.09,1.06,-0.04
15956.0,-0.12,1.05,-0.04
16011.0,-0.11,1.05,-0.04
16065.0,-0.11,1.05,-0.03
16119.0,-0.1,1.06,-0.03
16173.0,-0.1,1.04,-0.04
16227.0,-0.11,1.05,-0.03
16281.0,-0.11,1.04,-0.04
16335.0,-0.09,1.05,-0.04
16390.0,-0.1,1.05,-0.03
16443.0,-0.11,1.05,-0.04
16497.0,-0.1,1.05,-0.03
16551.0,-0.11,1.05,-0.04
16606.0,-0.09,1.06,-0.04
16660.0,-0.12,1.07,-0.04
16714.0,-0.11,1.05,-0.04
16768.0,-0.09,1.07,-0.04
16822.0,-0.13,1.05,-0.03
16876.0,-0.09,1.05,-0.04
16930.0,-0.11,1.05,-0.04
16985.0,-0.11,1.05,-0.04
17038.0,-0.13,1.05,-0.04
17092.0,-0.11,1.06,-0.04
17146.0,-0.11,1.07,-0.03
17201.0,-0.12,1.06,-0.04
17255.0,-0.11,1.05,-0.04
17308.0,-0.1,1.05,-0.04
17362.0,-0.1,1.05,-0.04
17417.0,-0.11,1.05,-0.04
17471.0,-0.12,1.06,-0.04
17525.0,-0.11,1.07,-0.03
17580.0,-0.11,1.05,-0.04
17633.0,-0.1,1.07,-0.05
17687.0,-0.11,1.04,-0.03
17741.0,-0.11,1.05,-0.04
17796.0,-0.11,1.07,-0.03
17850.0,-0.12,1.05,-0.03
17903.0,-0.09,1.05,-0.04
17957.0,-0.09,1.07,-0.04
18012.0,-0.11,1.07,-0.04
18066.0,-0.11,1.04,-0.04
18120.0,-0.1,1.06,-0.04
18173.0,-0.09,1.06,-0.04
18228.0,-0.09,1.05,-0.04
18282.0,-0.11,1.07,-0.04
18336.0,-0.12,1.05,-0.04
18391.0,-0.11,1.07,-0.04
18445.0,-0.1,1.05,-0.03
18498.0,-0.11,1.05,-0.04
18552.0,-0.09,1.06,-0.04
18607.0,-0.11,1.06,-0.03
18661.0,-0.1,1.06,-0.04
18715.0,-0.1,1.05,-0.04
18768.0,-0.09,1.05,-0.03
18823.0,-0.11,1.06,-0.04
18877.0,-0.11,1.05,-0.04
18931.0,-0.11,1.06,-0.04
18985.0,-0.08,1.05,-0.04
19039.0,-0.11,1.04,-0.03
19093.0,-0.12,1.06,-0.04
19147.0,-0.09,1.06,-0.04
19202.0,-0.09,1.06,-0.04
19256.0,-0.09,1.05,-0.04
19310.0,-0.09,1.04,-0.03
19363.0,-0.1,1.04,-0.04
19418.0,-0.1,1.06,-0.04
19472.0,-0.11,1.05,-0.03
19526.0,-0.1,1.06,-0.04
19580.0,-0.09,1.06,-0.04
19634.0,-0.09,1.05,-0.03
19688.0,-0.07,1.05,-0.05
19742.0,-0.11,1.06,-0.04
19796.0,-0.11,1.05,-0.04
19851.0,-0.11,1.05,-0.04
19904.0,-0.11,1.05,-0.04
19958.0,-0.12,1.05,-0.04
20013.0,-0.11,1.07,-0.04
20067.0,-0.09,1.05,-0.04
20121.0,-0.11,1.05,-0.03
20175.0,-0.09,1.05,-0.04
20229.0,-0.11,1.05,-0.04
20283.0,-0.12,1.06,-0.04
20337.0,-0.09,1.07,-0.04
20391.0,-0.11,1.04,-0.04
20446.0,-0.11,1.07,-0.04
20499.0,-0.13,1.06,-0.04
20553.0,-0.09,1.05,-0.04
20608.0,-0.11,1.04,-0.04
20662.0,-0.09,1.05,-0.04
20716.0,-0.11,1.05,-0.03
20769.0,-0.11,1.05,-0.04
20824.0,-0.11,1.07,-0.04
20878.0,-0.1,1.05,-0.04
20932.0,-0.08,1.05,-0.04
20986.0,-0.1,1.06,-0.04
21041.0,-0.12,1.05,-0.03
21094.0,-0.11,1.05,-0.03
21148.0,-0.11,1.06,-0.05
21202.0,-0.11,1.05,-0.04
21257.0,-0.11,1.06,-0.04
21311.0,-0.1,1.05,-0.04
21364.0,-0.09,1.06,-0.03
21419.0,-0.11,1.04,-0.04
21473.0,-0.11,1.05,-0.04
21527.0,-0.1,1.05,-0.04
21581.0,-0.1,1.06,-0.05
21635.0,-0.11,1.06,-0.04
21689.0,-0.11,1.06,-0.04
21743.0,-0.11,1.06,-0.03
21797.0,-0.09,1.05,-0.03
21852.0,-0.11,1.05,-0.03
21906.0,-0.11,1.07,-0.04
21959.0,-0.1,1.05,-0.04
22013.0,-0.11,1.06,-0.04
22068.0,-0.1,1.05,-0.04
22122.0,-0.1,1.05,-0.03
22176.0,-0.11,1.05,-0.03
22230.0,-0.11,1.06,-0.04
22284.0,-0.11,1.07,-0.04
22338.0,-0.09,1.05,-0.05
22392.0,-0.12,1.06,-0.04
22447.0,-0.12,1.04,-0.03
22500.0,-0.1,1.06,-0.04
22554.0,-0.1,1.05,-0.04
22608.0,-0.11,1.06,-0.04
22663.0,-0.1,1.06,-0.03
22717.0,-0.11,1.06,-0.04
22771.0,-0.1,1.05,-0.04
22824.0,-0.08,1.05,-0.04
22879.0,-0.1,1.07,-0.04
22933.0,-0.1,1.06,-0.04
22987.0,-0.11,1.05,-0.03
23042.0,-0.1,1.07,-0.05
23095.0,-0.1,1.07,-0.03
23149.0,-0.11,1.04,-0.05
23203.0,-0.09,1.04,-0.03
23258.0,-0.11,1.06,-0.04
23312.0,-0.09,1.05,-0.04
23365.0,-0.11,1.05,-0.03
23419.0,-0.11,1.05,-0.04
23474.0,-0.11,1.06,-0.03
23528.0,-0.1,1.06,-0.04
23582.0,-0.09,1.05,-0.04
23636.0,-0.09,1.06,-0.04
23690.0,-0.08,1.05,-0.04
23744.0,-0.12,1.04,-0.04
23798.0,-0.1,1.06,-0.04
23853.0,-0.09,1.05,-0.04
23907.0,-0.09,1.06,-0.04
23960.0,-0.1,1.05,-0.04
24014.0,-0.1,1.05,-0.04
24069.0,-0.12,1.07,-0.04
24123.0,-0.12,1.06,-0.04
24177.0,-0.12,1.04,-0.05
24230.0,-0.12,1.05,-0.04
24285.0,-0.1,1.06,-0.03
24339.0,-0.1,1.05,-0.04
24393.0,-0.11,1.05,-0.04
24448.0,-0.11,1.06,-0.04
24502.0,-0.11,1.05,-0.04
24555.0,-0.1,1.05,-0.03
24609.0,-0.11,1.06,-0.04
24664.0,-0.1,1.06,-0.04
24718.0,-0.09,1.04,-0.03
24772.0,-0.1,1.06,-0.03
24825.0,-0.11,1.05,-0.03
24880.0,-0.12,1.06,-0.04
24934.0,-0.1,1.06,-0.04
24988.0,-0.1,1.05,-0.04
25042.0,-0.12,1.06,-0.04
25096.0,-0.11,1.06,-0.03
25150.0,-0.12,1.06,-0.04
25204.0,-0.1,1.05,-0.03
25259.0,-0.08,1.05,-0.04
25313.0,-0.11,1.06,-0.04
25367.0,-0.1,1.04,-0.04
25420.0,-0.09,1.06,-0.04
25475.0,-0.11,1.07,-0.03
25529.0,-0.11,1.06,-0.04
25583.0,-0.12,1.07,-0.04
25637.0,-0.11,1.05,-0.03
25691.0,-0.09,1.05,-0.04
25745.0,-0.1,1.05,-0.04
25799.0,-0.09,1.05,-0.04
25853.0,-0.11,1.06,-0.04
25908.0,-0.09,1.05,-0.05
25961.0,-0.11,1.05,-0.04
26015.0,-0.09,1.06,-0.04
26070.0,-0.09,1.05,-0.04
26124.0,-0.1,1.05,-0.04
26178.0,-0.11,1.05,-0.04
26232.0,-0.11,1.05,-0.04
26286.0,-0.12,1.06,-0.03
26340.0,-0.09,1.03,-0.03
26394.0,-0.11,1.05,-0.04
26448.0,-0.11,1.05,-0.04
26503.0,-0.11,1.06,-0.04
26556.0,-0.1,1.05,-0.04
26610.0,-0.12,1.05,-0.04
26664.0,-0.11,1.05,-0.03
26719.0,-0.11,1.05,-0.03
26773.0,-0.1,1.04,-0.04
26826.0,-0.11,1.05,-0.04
26881.0,-0.11,1.05,-0.04
26935.0,-0.11,1.07,-0.03
26989.0,-0.13,1.06,-0.05
27043.0,-0.09,1.05,-0.04
27098.0,-0.11,1.06,-0.04
27151.0,-0.11,1.05,-0.04
27205.0,-0.12,1.03,-0.02
27259.0,-0.09,1.05,-0.04
27314.0,-0.11,1.06,-0.04
27368.0,-0.11,1.05,-0.04
27421.0,-0.11,1.04,-0.04
27475.0,-0.09,1.05,-0.03
27530.0,-0.11,1.07,-0.03
27584.0,-0.09,1.05,-0.04
27638.0,-0.09,1.06,-0.04
27692.0,-0.1,1.06,-0.04
27746.0,-0.11,1.05,-0.04
27800.0,-0.12,1.05,-0.03
27854.0,-0.1,1.05,-0.04
27909.0,-0.11,1.05,-0.03
27963.0,-0.11,1.06,-0.04
28016.0,-0.11,1.06,-0.04
28070.0,-0.1,1.06,-0.04
28125.0,-0.11,1.06,-0.04
28179.0,-0.09,1.05,-0.04
28233.0,-0.09,1.05,-0.04
28286.0,-0.1,1.05,-0.03
28341.0,-0.11,1.05,-0.04
28395.0,-0.11,1.05,-0.04
28449.0,-0.08,1.06,-0.04
28504.0,-0.09,1.06,-0.03
28557.0,-0.11,1.05,-0.03
28611.0,-0.11,1.04,-0.04
28665.0,-0.11,1.05,-0.04
28720.0,-0.1,1.04,-0.04
28774.0,-0.11,1.06,-0.04
28828.0,-0.12,1.05,-0.04
28881.0,-0.11,1.05,-0.04
28936.0,-0.12,1.06,-0.04
28990.0,-0.09,1.05,-0.04
29044.0,-0.1,1.05,-0.03
29099.0,-0.11,1.05,-0.04
29152.0,-0.09,1.05,-0.04
29206.0,-0.09,1.05,-0.04
29260.0,-0.11,1.06,-0.04
29315.0,-0.1,1.05,-0.04
29369.0,-0.1,1.06,-0.03
29422.0,-0.12,1.06,-0.04
29476.0,-0.11,1.06,-0.05
29531.0,-0.1,1.04,-0.04
29585.0,-0.11,1.06,-0.04
29639.0,-0.09,1.04,-0.03
29693.0,-0.1,1.06,-0.03
29747.0,-0.1,1.05,-0.04
29801.0,-0.11,1.06,-0.04
29855.0,-0.11,1.05,-0.03
29910.0,-0.09,1.06,-0.05
29964.0,-0.1,1.06,-0.04
30017.0,-0.09,1.05,-0.03
30071.0,-0.11,1.05,-0.04
30126.0,-0.1,1.07,-0.03
30180.0,-0.09,1.05,-0.04
30234.0,-0.11,1.05,-0.04
30287.0,-0.09,1.06,-0.04
30342.0,-0.11,1.06,-0.04
30396.0,-0.11,1.05,-0.04
30450.0,-0.11,1.06,-0.04
30504.0,-0.11,1.05,-0.03
30559.0,-0.1,1.05,-0.03
30612.0,-0.09,1.06,-0.04
30666.0,-0.12,1.05,-0.04
30721.0,-0.13,1.06,-0.04
30775.0,-0.11,1.05,-0.03
30829.0,-0.11,1.06,-0.04
30882.0,-0.1,1.05,-0.04
30937.0,-0.1,1.05,-0.05
30991.0,-0.11,1.06,-0.04
31045.0,-0.1,1.06,-0.04
31099.0,-0.09,1.07,-0.04
31153.0,-0.08,1.05,-0.04
31207.0,-0.11,1.06,-0.04
31261.0,-0.09,1.05,-0.03
31315.0,-0.09,1.05,-0.03
31370.0,-0.11,1.05,-0.05
31424.0,-0.09,1.06,-0.03
31477.0,-0.12,1.07,-0.04
31532.0,-0.11,1.06,-0.04
31586.0,-0.11,1.07,-0.04
31640.0,-0.1,1.05,-0.04
31694.0,-0.09,1.05,-0.04
31748.0,-0.11,1.06,-0.04
31802.0,-0.1,1.04,-0.04
31856.0,-0.11,1.05,-0.04
31910.0,-0.1,1.05,-0.04
31965.0,-0.11,1.04,-0.03
32018.0,-0.11,1.06,-0.04
32072.0,-0.1,1.04,-0.03
32126.0,-0.11,1.06,-0.04
32181.0,-0.07,1.04,-0.04
32235.0,-0.11,1.05,-0.04
32289.0,-0.08,1.05,-0.04
32343.0,-0.1,1.06,-0.04
32397.0,-0.09,1.06,-0.04
32451.0,-0.12,1.05,-0.04
32505.0,-0.11,1.05,-0.04
32560.0,-0.1,1.06,-0.04
32613.0,-0.1,1.06,-0.04
32667.0,-0.11,1.05,-0.04
32721.0,-0.1,1.06,-0.04
32776.0,-0.09,1.04,-0.04
32830.0,-0.11,1.05,-0.04
32883.0,-0.11,1.05,-0.04
32937.0,-0.11,1.06,-0.04
32992.0,-0.11,1.05,-0.04
33046.0,-0.09,1.05,-0.03
33100.0,-0.11,1.05,-0.04
33155.0,-0.11,1.06,-0.03
33208.0,-0.09,1.05,-0.04
33262.0,-0.07,1.05,-0.04
33316.0,-0.12,1.07,-0.04
33371.0,-0.12,1.06,-0.04
33425.0,-0.09,1.04,-0.04
33478.0,-0.09,1.06,-0.03
33532.0,-0.11,1.07,-0.04
33587.0,-0.1,1.05,-0.04
33641.0,-0.1,1.05,-0.04
33695.0,-0.1,1.05,-0.04
33748.0,-0.1,1.06,-0.03
33803.0,-0.11,1.05,-0.03
33857.0,-0.1,1.05,-0.05
33911.0,-0.09,1.05,-0.04
33966.0,-0.08,1.04,-0.04
34020.0,-0.1,1.07,-0.04
34073.0,-0.09,1.06,-0.04
34127.0,-0.11,1.05,-0.04
34182.0,-0.08,1.07,-0.04
34236.0,-0.1,1.06,-0.03
34290.0,-0.12,1.07,-0.04
34343.0,-0.09,1.05,-0.04
34398.0,-0.12,1.06,-0.03
34452.0,-0.11,1.06,-0.04
34506.0,-0.11,1.06,-0.04
34561.0,-0.09,1.05,-0.04
34614.0,-0.11,1.06,-0.04
34668.0,-0.11,1.05,-0.03
34722.0,-0.12,1.07,-0.04
34777.0,-0.1,1.05,-0.04
34831.0,-0.12,1.05,-0.04
34885.0,-0.12,1.05,-0.04
34938.0,-0.11,1.05,-0.04
34993.0,-0.12,1.06,-0.04
35047.0,-0.11,1.05,-0.04
35101.0,-0.09,1.05,-0.04
35155.0,-0.09,1.05,-0.04
35209.0,-0.08,1.04,-0.04
35263.0,-0.12,1.06,-0.04
35317.0,-0.11,1.06,-0.04
35372.0,-0.11,1.05,-0.04
35426.0,-0.11,1.05,-0.03
35479.0,-0.1,1.05,-0.04
35533.0,-0.11,1.05,-0.04
35588.0,-0.12,1.05,-0.04
35642.0,-0.11,1.07,-0.04
35696.0,-0.11,1.05,-0.03
35750.0,-0.11,1.04,-0.04
35804.0,-0.09,1.05,-0.04
35858.0,-0.11,1.06,-0.03
35912.0,-0.11,1.06,-0.04
35966.0,-0.09,1.05,-0.03
36021.0,-0.12,1.06,-0.04
36074.0,-0.09,1.05,-0.04
36128.0,-0.11,1.05,-0.03
36183.0,-0.12,1.05,-0.04
36237.0,-0.1,1.06,-0.04
36291.0,-0.09,1.05,-0.04
36344.0,-0.09,1.05,-0.04
36399.0,-0.11,1.05,-0.04
36453.0,-0.09,1.05,-0.03
36507.0,-0.09,1.05,-0.04
36561.0,-0.12,1.05,-0.04
36616.0,-0.12,1.06,-0.03
36669.0,-0.13,1.05,-0.04
36723.0,-0.1,1.05,-0.03
36777.0,-0.11,1.06,-0.04
36832.0,-0.12,1.06,-0.03
36886.0,-0.09,1.07,-0.04
36939.0,-0.09,1.05,-0.04
36994.0,-0.09,1.04,-0.04
37048.0,-0.1,1.05,-0.04
37102.0,-0.12,1.05,-0.04
37156.0,-0.09,1.05,-0.04
37210.0,-0.09,1.05,-0.04
37264.0,-0.09,1.06,-0.04
37318.0,-0.11,1.05,-0.04
37372.0,-0.1,1.05,-0.04
37427.0,-0.1,1.05,-0.04
37481.0,-0.09,1.05,-0.04
37534.0,-0.09,1.04,-0.04
37588.0,-0.1,1.06,-0.04
37643.0,-0.11,1.05,-0.04
37697.0,-0.11,1.07,-0.04
37751.0,-0.1,1.06,-0.04
37805.0,-0.09,1.05,-0.04
37859.0,-0.11,1.06,-0.04
37913.0,-0.11,1.05,-0.04
37967.0,-0.11,1.06,-0.04
38022.0,-0.12,1.06,-0.04
38075.0,-0.09,1.05,-0.03
38129.0,-0.09,1.05,-0.04
38183.0,-0.1,1.05,-0.04
38238.0,-0.09,1.06,-0.04
38292.0,-0.12,1.07,-0.04
38346.0,-0.11,1.05,-0.04
38400.0,-0.09,1.06,-0.04
38454.0,-0.13,1.05,-0.04
38508.0,-0.1,1.06,-0.04
38562.0,-0.12,1.07,-0.04
38617.0,-0.1,1.04,-0.02
38670.0,-0.08,1.05,-0.05
38724.0,-0.09,1.05,-0.05
38778.0,-0.11,1.05,-0.03
38833.0,-0.1,1.05,-0.04
38887.0,-0.11,1.05,-0.03
38940.0,-0.11,1.05,-0.04
38994.0,-0.1,1.05,-0.04
39049.0,-0.11,1.05,-0.03
39103.0,-0.09,1.05,-0.04
39157.0,-0.11,1.05,-0.04
39212.0,-0.1,1.05,-0.04
39265.0,-0.11,1.06,-0.04
39319.0,-0.1,1.05,-0.03
39373.0,-0.08,1.04,-0.04
39428.0,-0.11,1.06,-0.03
39482.0,-0.1,1.05,-0.04
39535.0,-0.09,1.04,-0.04
