Time,Xa,Ya,Za
8894.0,-0.12,1.07,-0.04
8947.0,-0.11,1.07,-0.03
9000.0,-0.13,1.05,-0.04
9053.0,-0.11,1.05,-0.06
9106.0,-0.06,1.04,-0.05
9159.0,-0.1,1.04,-0.03
9212.0,-0.15,1.05,-0.03
9266.0,-0.09,1.07,-0.04
9318.0,-0.11,1.06,-0.03
9371.0,-0.1,1.05,-0.04
9424.0,-0.09,1.06,-0.04
9478.0,-0.11,1.07,-0.02
9531.0,-0.1,1.07,-0.03
9583.0,-0.06,1.06,-0.05
9636.0,-0.08,1.05,-0.04
9690.0,-0.14,1.04,-0.04
9743.0,-0.1,1.05,-0.04
9796.0,-0.08,1.04,-0.03
9848.0,-0.08,1.04,-0.04
9902.0,-0.1,1.06,-0.05
9955.0,-0.11,1.08,-0.03
10008.0,-0.1,1.05,-0.04
10062.0,-0.09,1.06,-0.05
10116.0,-0.07,1.05,-0.05
10170.0,-0.08,1.04,-0.03
10224.0,-0.14,1.03,-0.03
10278.0,-0.08,1.05,-0.04
10333.0,-0.08,1.04,-0.03
10386.0,-0.09,1.04,-0.05
10440.0,-0.12,1.07,-0.03
10494.0,-0.1,1.06,-0.03
10549.0,-0.12,1.05,-0.04
10603.0,-0.07,1.05,-0.05
10657.0,-0.08,1.04,-0.05
10711.0,-0.13,1.04,-0.03
10765.0,-0.13,1.04,-0.04
10819.0,-0.1,1.05,-0.04
10873.0,-0.1,1.05,-0.05
10928.0,-0.1,1.05,-0.04
10981.0,-0.12,1.07,-0.02
11035.0,-0.13,1.08,-0.02
11089.0,-0.1,1.06,-0.04
11144.0,-0.08,1.05,-0.04
11198.0,-0.13,1.05,-0.04
11251.0,-0.13,1.06,-0.05
11305.0,-0.12,1.05,-0.04
11360.0,-0.12,1.03,-0.04
11414.0,-0.08,1.06,-0.05
11468.0,-0.1,1.05,-0.03
11523.0,-0.13,1.05,-0.02
11576.0,-0.11,1.07,-0.03
11630.0,-0.08,1.07,-0.04
11684.0,-0.11,1.06,-0.04
11739.0,-0.11,1.07,-0.04
11793.0,-0.11,1.06,-0.03
11846.0,-0.12,1.06,-0.04
11900.0,-0.09,1.05,-0.06
11955.0,-0.07,1.04,-0.03
12009.0,-0.14,1.05,-0.03
12063.0,-0.11,1.05,-0.03
12116.0,-0.07,1.07,-0.03
12171.0,-0.1,1.06,-0.04
12225.0,-0.11,1.07,-0.04
12279.0,-0.12,1.06,-0.03
12334.0,-0.13,1.06,-0.04
12388.0,-0.09,1.07,-0.05
12441.0,-0.08,1.05,-0.04
12495.0,-0.12,1.05,-0.04
12550.0,-0.13,1.05,-0.05
12604.0,-0.1,1.05,-0.03
12658.0,-0.11,1.05,-0.04
12711.0,-0.08,1.06,-0.05
12766.0,-0.11,1.07,-0.03
12820.0,-0.12,1.08,-0.04
12874.0,-0.1,1.07,-0.05
12929.0,-0.06,1.05,-0.06
12982.0,-0.12,1.05,-0.04
13036.0,-0.12,1.06,-0.05
13090.0,-0.11,1.05,-0.04
13145.0,-0.1,1.04,-0.04
13199.0,-0.1,1.05,-0.05
13253.0,-0.07,1.05,-0.02
13306.0,-0.11,1.05,-0.03
13361.0,-0.09,1.07,-0.04
13415.0,-0.07,1.05,-0.03
13469.0,-0.08,1.05,-0.03
13523.0,-0.14,1.06,-0.04
13577.0,-0.11,1.07,-0.04
13631.0,-0.13,1.05,-0.05
13685.0,-0.07,1.04,-0.06
13740.0,-0.07,1.04,-0.05
13794.0,-0.13,1.04,-0.03
13847.0,-0.11,1.05,-0.04
13901.0,-0.08,1.04,-0.02
13956.0,-0.09,1.06,-0.04
14010.0,-0.11,1.07,-0.04
14064.0,-0.12,1.06,-0.02
14118.0,-0.12,1.08,-0.03
14172.0,-0.09,1.06,-0.05
14226.0,-0.06,1.07,-0.05
14280.0,-0.12,1.04,-0.05
14334.0,-0.13,1.06,-0.04
14389.0,-0.13,1.05,-0.03
14442.0,-0.09,1.04,-0.04
14496.0,-0.07,1.04,-0.04
14551.0,-0.09,1.05,-0.03
14605.0,-0.12,1.07,-0.03
14659.0,-0.08,1.07,-0.03
14712.0,-0.07,1.06,-0.04
14767.0,-0.12,1.06,-0.04
14821.0,-0.12,1.09,-0.05
14875.0,-0.12,1.06,-0.03
14929.0,-0.12,1.06,-0.05
14984.0,-0.08,1.05,-0.06
15037.0,-0.11,1.04,-0.03
15091.0,-0.13,1.05,-0.04
15145.0,-0.1,1.06,-0.04
15200.0,-0.1,1.06,-0.04
15254.0,-0.11,1.08,-0.04
15307.0,-0.11,1.06,-0.03
15362.0,-0.11,1.06,-0.04
15416.0,-0.14,1.05,-0.05
15470.0,-0.09,1.05,-0.06
15524.0,-0.08,1.04,-0.05
15578.0,-0.09,1.04,-0.04
15632.0,-0.12,1.06,-0.03
15686.0,-0.07,1.07,-0.04
15740.0,-0.09,1.07,-0.04
15795.0,-0.13,1.07,-0.04
15849.0,-0.12,1.05,-0.04
15902.0,-0.12,1.05,-0.04
15956.0,-0.11,1.04,-0.05
16011.0,-0.09,1.07,-0.06
16065.0,-0.09,1.05,-0.04
16119.0,-0.12,1.06,-0.02
16173.0,-0.12,1.07,-0.04
16227.0,-0.07,1.08,-0.04
16281.0,-0.09,1.05,-0.04
16335.0,-0.11,1.06,-0.05
16390.0,-0.14,1.05,-0.05
16443.0,-0.12,1.06,-0.04
16497.0,-0.09,1.06,-0.05
16551.0,-0.09,1.06,-0.04
16606.0,-0.1,1.07,-0.04
16660.0,-0.11,1.08,-0.02
16714.0,-0.11,1.07,-0.05
16768.0,-0.07,1.06,-0.06
16822.0,-0.1,1.04,-0.04
16876.0,-0.12,1.05,-0.05
16930.0,-0.12,1.06,-0.04
16985.0,-0.09,1.05,-0.03
17038.0,-0.11,1.07,-0.04
17092.0,-0.1,1.09,-0.05
17146.0,-0.11,1.07,-0.04
17201.0,-0.12,1.08,-0.04
17255.0,-0.09,1.06,-0.07
17308.0,-0.05,1.05,-0.05
17362.0,-0.12,1.04,-0.03
17417.0,-0.15,1.05,-0.04
17471.0,-0.09,1.07,-0.04
17525.0,-0.08,1.05,-0.03
17580.0,-0.1,1.06,-0.04
17633.0,-0.1,1.08,-0.04
17687.0,-0.12,1.07,-0.02
17741.0,-0.11,1.07,-0.05
17796.0,-0.05,1.06,-0.05
17850.0,-0.09,1.05,-0.05
17903.0,-0.12,1.04,-0.04
17957.0,-0.1,1.04,-0.04
18012.0,-0.09,1.05,-0.03
18066.0,-0.09,1.05,-0.04
18120.0,-0.09,1.06,-0.04
18173.0,-0.1,1.05,-0.03
18228.0,-0.15,1.07,-0.04
18282.0,-0.11,1.07,-0.06
18336.0,-0.06,1.04,-0.04
18391.0,-0.14,1.04,-0.04
18445.0,-0.13,1.05,-0.03
18498.0,-0.09,1.05,-0.03
18552.0,-0.08,1.07,-0.04
18607.0,-0.12,1.07,-0.04
18661.0,-0.12,1.07,-0.04
18715.0,-0.11,1.06,-0.04
18768.0,-0.11,1.05,-0.04
18823.0,-0.08,1.05,-0.05
18877.0,-0.07,1.05,-0.03
18931.0,-0.13,1.06,-0.03
18985.0,-0.1,1.08,-0.03
19039.0,-0.07,1.06,-0.04
19093.0,-0.08,1.06,-0.04
19147.0,-0.12,1.06,-0.05
19202.0,-0.14,1.05,-0.04
19256.0,-0.12,1.04,-0.04
19310.0,-0.09,1.06,-0.04
19363.0,-0.08,1.06,-0.05
19418.0,-0.1,1.07,-0.02
19472.0,-0.12,1.08,-0.03
19526.0,-0.1,1.07,-0.04
19580.0,-0.06,1.05,-0.06
19634.0,-0.07,1.04,-0.04
19688.0,-0.14,1.03,-0.02
19742.0,-0.09,1.05,-0.03
19796.0,-0.06,1.06,-0.04
19851.0,-0.07,1.05,-0.05
19904.0,-0.12,1.06,-0.04
19958.0,-0.1,1.05,-0.05
20013.0,-0.1,1.03,-0.04
20067.0,-0.09,1.03,-0.03
20121.0,-0.09,1.05,-0.06
20175.0,-0.08,1.06,-0.03
20229.0,-0.11,1.07,-0.03
20283.0,-0.11,1.07,-0.04
20337.0,-0.06,1.05,-0.05
20391.0,-0.05,1.03,-0.05
20446.0,-0.12,1.04,-0.03
20499.0,-0.11,1.06,-0.04
20553.0,-0.06,1.05,-0.04
20608.0,-0.08,1.05,-0.04
20662.0,-0.13,1.08,-0.04
20716.0,-0.11,1.08,-0.04
20769.0,-0.11,1.05,-0.05
20824.0,-0.1,1.05,-0.05
20878.0,-0.08,1.04,-0.05
20932.0,-0.07,1.04,-0.03
20986.0,-0.11,1.05,-0.02
21041.0,-0.11,1.07,-0.05
21094.0,-0.06,1.06,-0.04
21148.0,-0.09,1.05,-0.05
21202.0,-0.14,1.05,-0.05
21257.0,-0.12,1.04,-0.05
21311.0,-0.1,1.05,-0.04
21364.0,-0.08,1.05,-0.05
21419.0,-0.09,1.07,-0.04
21473.0,-0.1,1.07,-0.03
21527.0,-0.12,1.07,-0.04
21581.0,-0.1,1.07,-0.05
21635.0,-0.07,1.06,-0.05
21689.0,-0.1,1.05,-0.04
21743.0,-0.13,1.04,-0.04
21797.0,-0.09,1.05,-0.04
21852.0,-0.07,1.07,-0.04
21906.0,-0.1,1.07,-0.04
21959.0,-0.12,1.07,-0.04
22013.0,-0.1,1.05,-0.04
22068.0,-0.13,1.05,-0.04
22122.0,-0.09,1.06,-0.05
22176.0,-0.08,1.07,-0.05
22230.0,-0.11,1.06,-0.04
22284.0,-0.14,1.07,-0.02
22338.0,-0.12,1.05,-0.05
22392.0,-0.07,1.04,-0.06
22447.0,-0.09,1.04,-0.04
22500.0,-0.12,1.05,-0.02
22554.0,-0.13,1.06,-0.03
22608.0,-0.07,1.07,-0.04
22663.0,-0.09,1.05,-0.05
22717.0,-0.11,1.04,-0.03
22771.0,-0.13,1.03,-0.04
22824.0,-0.1,1.04,-0.04
22879.0,-0.09,1.06,-0.04
22933.0,-0.11,1.07,-0.04
22987.0,-0.12,1.07,-0.04
23042.0,-0.11,1.07,-0.04
23095.0,-0.13,1.05,-0.04
23149.0,-0.09,1.05,-0.06
23203.0,-0.05,1.04,-0.04
23258.0,-0.11,1.04,-0.03
23312.0,-0.15,1.06,-0.03
23365.0,-0.09,1.07,-0.03
23419.0,-0.07,1.05,-0.04
23474.0,-0.12,1.07,-0.04
23528.0,-0.12,1.06,-0.05
23582.0,-0.11,1.04,-0.03
23636.0,-0.11,1.04,-0.05
23690.0,-0.09,1.06,-0.04
23744.0,-0.09,1.05,-0.02
23798.0,-0.1,1.06,-0.03
23853.0,-0.14,1.07,-0.04
23907.0,-0.1,1.07,-0.04
23960.0,-0.09,1.05,-0.04
24014.0,-0.13,1.06,-0.04
24069.0,-0.13,1.06,-0.05
24123.0,-0.12,1.04,-0.04
24177.0,-0.11,1.05,-0.05
24230.0,-0.08,1.06,-0.05
24285.0,-0.1,1.06,-0.02
24339.0,-0.12,1.06,-0.03
24393.0,-0.09,1.07,-0.05
24448.0,-0.07,1.07,-0.04
24502.0,-0.11,1.06,-0.04
24555.0,-0.13,1.05,-0.05
24609.0,-0.11,1.05,-0.04
24664.0,-0.11,1.04,-0.05
24718.0,-0.08,1.05,-0.05
24772.0,-0.09,1.05,-0.04
24825.0,-0.12,1.05,-0.02
24880.0,-0.1,1.07,-0.04
24934.0,-0.06,1.07,-0.04
24988.0,-0.09,1.05,-0.04
25042.0,-0.12,1.06,-0.05
25096.0,-0.11,1.05,-0.04
25150.0,-0.12,1.04,-0.05
25204.0,-0.09,1.05,-0.06
25259.0,-0.05,1.03,-0.04
25313.0,-0.12,1.05,-0.03
25367.0,-0.1,1.06,-0.03
25420.0,-0.07,1.06,-0.04
25475.0,-0.07,1.04,-0.03
25529.0,-0.13,1.05,-0.05
25583.0,-0.1,1.06,-0.04
25637.0,-0.11,1.04,-0.04
25691.0,-0.11,1.04,-0.05
25745.0,-0.08,1.05,-0.05
25799.0,-0.09,1.04,-0.02
25853.0,-0.13,1.04,-0.02
25908.0,-0.09,1.06,-0.04
25961.0,-0.09,1.05,-0.04
26015.0,-0.09,1.06,-0.04
26070.0,-0.11,1.06,-0.05
26124.0,-0.12,1.06,-0.03
26178.0,-0.12,1.05,-0.05
26232.0,-0.08,1.05,-0.05
26286.0,-0.07,1.04,-0.05
26340.0,-0.15,1.05,-0.03
26394.0,-0.11,1.05,-0.04
26448.0,-0.07,1.04,-0.03
26503.0,-0.12,1.05,-0.04
26556.0,-0.12,1.07,-0.05
26610.0,-0.11,1.07,-0.04
26664.0,-0.11,1.07,-0.04
26719.0,-0.09,1.06,-0.06
26773.0,-0.07,1.05,-0.04
26826.0,-0.13,1.03,-0.04
26881.0,-0.14,1.05,-0.04
26935.0,-0.08,1.05,-0.04
26989.0,-0.07,1.04,-0.03
27043.0,-0.09,1.05,-0.04
27098.0,-0.1,1.07,-0.03
27151.0,-0.12,1.07,-0.02
27205.0,-0.09,1.07,-0.05
27259.0,-0.05,1.06,-0.05
27314.0,-0.09,1.05,-0.05
27368.0,-0.14,1.04,-0.04
27421.0,-0.11,1.05,-0.04
27475.0,-0.07,1.06,-0.04
27530.0,-0.07,1.05,-0.04
27584.0,-0.1,1.06,-0.03
27638.0,-0.11,1.07,-0.02
27692.0,-0.11,1.07,-0.04
27746.0,-0.06,1.05,-0.04
27800.0,-0.07,1.04,-0.04
27854.0,-0.12,1.05,-0.04
27909.0,-0.13,1.05,-0.04
27963.0,-0.09,1.04,-0.04
28016.0,-0.09,1.07,-0.04
28070.0,-0.07,1.06,-0.05
28125.0,-0.12,1.07,-0.02
28179.0,-0.11,1.06,-0.03
28233.0,-0.09,1.07,-0.05
28286.0,-0.05,1.05,-0.05
28341.0,-0.09,1.04,-0.03
