Time,Xa,Ya,Za
2.661,0.25,0.37,0.85
2.669,0.16,-0.04,0.71
2.678,0.16,-0.04,0.71
2.686,0.2,-0.15,0.45
2.695,0.25,0.48,0.48
2.703,0.11,0.21,0.58
2.712,-0.08,-0.11,0.98
2.72,-0.14,0.16,1.37
2.728,-0.14,0.16,1.37
2.738,-0.07,0.16,1.26
2.746,0.22,-0.71,0.68
2.754,0.42,-0.5,0.4
2.763,0.2,0.64,0.47
2.771,0.2,0.64,0.47
2.78,0.27,-0.18,0.57
2.788,0.19,-0.09,0.64
2.796,0.02,0.33,0.72
2.805,-0.14,0.15,0.86
2.813,-0.14,0.15,0.86
2.822,-0.09,-0.07,1.24
2.831,-0.17,0.16,1.35
2.839,0.01,0.04,1.15
2.847,0.21,-0.09,0.76
2.855,0.32,0.24,0.43
2.864,0.32,0.24,0.43
2.873,0.04,0.2,0.65
2.881,-0.02,0.05,1.08
2.889,-0.11,1.31,0.83
2.897,0.03,0.15,0.85
2.906,0.03,0.15,0.85
2.915,0.16,-0.5,0.61
2.923,0.24,0.34,0.53
2.931,0.21,0.39,0.61
2.939,0.21,-0.05,0.45
2.948,0.21,-0.05,0.45
2.957,-0.08,0.21,0.75
2.965,-0.13,0.3,1.03
2.973,-0.17,-0.01,1.41
2.982,-0.02,-0.01,1.11
2.991,0.16,0.23,0.38
2.999,0.16,0.23,0.38
3.008,-0.01,0.83,1.0
3.016,-0.36,-0.24,1.4
3.024,-0.34,1.14,1.15
3.034,-0.21,0.25,0.93
3.042,-0.21,0.25,0.93
3.05,-0.12,-0.2,1.07
3.059,-0.11,0.26,1.44
3.067,-0.11,0.18,1.3
3.076,0.19,-0.24,1.0
3.085,0.2,0.13,0.41
3.093,0.2,0.13,0.41
3.101,0.14,0.33,0.43
3.109,-0.01,-0.05,0.73
3.119,-0.09,0.14,1.2
3.127,-0.2,1.74,0.77
3.135,-0.2,1.74,0.77
3.143,0.12,0.53,0.88
3.152,0.11,-0.29,0.92
3.161,0.08,0.24,0.86
3.169,0.32,0.17,0.84
3.177,0.32,0.17,0.84
3.185,0.22,-0.17,0.5
3.194,0.18,0.33,0.43
3.203,0.02,0.31,0.73
3.211,-0.11,0.02,0.98
3.219,-0.11,0.02,0.98
3.227,-0.32,0.15,1.37
3.236,-0.03,0.12,1.23
3.245,0.16,0.0,0.53
3.253,0.21,0.15,0.41
3.261,-0.14,0.32,0.87
3.27,-0.14,0.32,0.87
3.278,-0.29,-0.45,1.81
3.287,-0.17,0.51,1.0
3.296,0.13,0.08,1.09
3.304,0.16,-0.31,1.05
3.312,0.16,-0.31,1.05
3.32,0.07,0.08,0.8
3.33,0.24,0.28,0.71
3.338,0.27,0.08,0.37
3.346,0.08,0.16,0.55
3.354,0.08,0.16,0.55
3.362,-0.03,0.24,0.93
3.371,-0.09,0.06,1.35
3.38,-0.02,-0.94,0.89
3.388,0.45,0.41,0.22
3.396,0.45,0.41,0.22
3.404,0.26,0.3,0.29
3.414,0.29,-0.32,0.67
3.422,0.21,0.2,0.61
3.43,-0.0,0.35,0.68
3.438,0.07,-0.01,0.87
3.447,0.07,-0.01,0.87
3.456,-0.05,0.0,1.21
3.464,-0.25,0.24,1.25
3.472,0.01,-0.0,1.09
3.481,0.19,0.03,0.49
3.489,0.19,0.03,0.49
3.497,0.23,0.31,0.32
3.506,-0.01,0.09,0.66
3.514,-0.29,-0.63,1.52
3.523,-0.24,0.41,1.24
3.531,-0.24,0.41,1.24
3.54,-0.18,0.44,1.2
3.549,-0.12,-0.08,1.24
3.557,-0.04,-0.04,1.22
3.566,0.02,0.29,1.05
3.574,0.16,-0.05,0.77
3.582,0.16,-0.05,0.77
3.592,0.26,0.13,0.34
3.6,0.17,0.3,0.49
3.608,0.01,0.1,0.88
3.616,-0.14,0.02,1.49
3.624,-0.14,0.02,1.49
3.634,-0.05,0.15,1.2
3.642,0.15,0.16,0.91
3.65,0.23,-0.54,0.52
3.658,-0.07,0.86,0.66
3.667,-0.07,0.86,0.66
3.676,0.12,0.03,0.7
3.684,0.04,-0.23,1.02
3.692,-0.22,0.32,1.24
3.701,-0.14,0.15,1.43
3.709,0.07,-0.12,1.29
3.718,0.07,-0.12,1.29
3.727,0.09,0.05,0.71
3.735,0.29,0.31,0.36
3.743,0.13,0.1,0.63
3.751,0.03,0.1,0.84
3.76,0.03,0.1,0.84
3.768,-0.39,1.45,1.32
3.776,-0.23,0.14,1.18
3.785,0.13,-0.32,1.1
3.793,0.18,0.31,1.02
3.802,0.18,0.31,1.02
3.81,0.14,0.26,0.85
3.818,0.27,-0.2,0.48
3.827,0.24,0.35,0.43
3.835,0.07,0.34,0.63
3.844,0.07,0.34,0.63
3.852,-0.07,-0.0,1.0
3.861,-0.18,0.06,1.54
3.869,-0.05,0.16,1.26
3.877,0.15,0.89,0.98
3.886,0.37,-0.51,0.67
3.895,0.37,-0.51,0.67
3.903,0.14,0.91,0.5
3.911,0.27,0.44,0.57
3.919,0.12,-0.14,0.63
3.929,-0.03,0.25,0.7
3.937,-0.03,0.25,0.7
3.945,-0.19,0.33,0.92
3.953,-0.15,-0.01,1.25
3.962,-0.19,0.1,1.37
3.971,0.05,0.11,1.05
3.979,0.05,0.11,1.05
3.988,0.26,-0.03,0.65
3.996,0.25,0.18,0.44
4.004,0.02,0.16,0.86
4.013,-0.08,-0.05,1.02
4.022,0.29,1.15,0.45
4.03,0.29,1.15,0.45
4.038,0.21,0.47,0.78
4.046,0.35,-0.3,0.58
4.055,0.17,0.26,0.48
4.063,0.12,0.46,0.6
4.072,0.12,0.46,0.6
4.08,0.23,0.01,0.48
4.088,-0.1,0.13,0.74
4.097,-0.15,0.23,1.19
4.105,-0.13,0.05,1.5
4.114,-0.13,0.05,1.5
4.122,0.03,0.03,1.0
4.13,0.19,0.19,0.55
4.139,-0.04,0.13,0.72
4.148,-0.27,-0.61,1.59
4.156,-0.27,-0.61,1.59
4.165,-0.25,0.88,1.18
4.173,-0.25,0.36,0.85
4.182,-0.11,-0.23,1.02
4.191,-0.12,0.14,1.41
4.199,-0.07,0.23,1.32
4.207,-0.07,0.23,1.32
4.215,0.15,-0.14,0.88
4.225,0.28,0.11,0.31
4.233,0.26,0.35,0.37
4.241,-0.05,0.04,0.77
4.249,-0.05,0.04,0.77
4.258,0.0,-1.02,1.37
4.267,0.26,0.32,0.58
4.275,0.32,0.43,0.77
4.283,0.18,-0.33,0.8
4.292,0.18,-0.33,0.8
4.3,0.13,0.14,0.86
4.308,0.06,0.4,0.78
4.317,0.31,-0.07,0.37
4.325,0.17,0.21,0.43
4.334,-0.0,0.33,0.71
4.342,-0.0,0.33,0.71
4.35,-0.05,0.07,0.96
4.359,-0.18,0.07,1.49
4.368,-0.07,0.16,1.1
4.376,0.14,0.07,0.63
4.384,0.14,0.07,0.63
4.392,0.23,0.14,0.5
4.401,-0.25,0.79,0.69
4.41,-0.31,-0.29,1.24
4.418,-0.14,-0.01,1.52
4.427,-0.14,-0.01,1.52
4.435,-0.02,0.37,1.14
4.444,0.04,-0.05,1.07
4.453,0.19,-0.25,0.88
4.461,0.21,0.3,0.46
4.469,0.25,0.29,0.48
4.477,0.25,0.29,0.48
4.486,0.06,0.02,0.63
4.495,-0.04,0.11,1.12
4.503,-0.04,0.17,1.34
4.511,-0.12,0.14,1.1
4.519,-0.12,0.14,1.1
4.529,0.11,-0.61,0.57
4.537,0.25,0.77,0.53
4.545,0.38,0.14,0.46
4.553,0.12,-0.16,0.61
4.562,0.12,-0.16,0.61
4.571,-0.0,0.31,0.77
4.579,-0.02,0.21,1.03
4.588,-0.16,-0.06,1.22
4.596,-0.23,0.14,1.4
4.604,0.06,0.08,1.09
4.613,0.06,0.08,1.09
4.622,0.21,0.02,0.36
4.63,0.19,0.16,0.39
4.638,-0.38,1.34,0.93
4.646,-0.24,0.16,1.11
4.655,-0.24,0.16,1.11
4.664,-0.27,-0.2,1.3
4.672,-0.23,0.45,1.35
4.681,-0.14,0.24,1.16
4.689,-0.03,-0.19,1.29
4.698,-0.03,-0.19,1.29
4.707,0.16,0.11,0.95
4.715,0.25,0.21,0.63
4.723,0.24,0.07,0.34
4.731,0.14,0.2,0.55
4.74,0.02,0.2,0.85
4.748,0.02,0.2,0.85
4.757,-0.14,0.03,1.38
4.765,-0.04,0.1,1.16
4.773,0.28,0.66,0.8
4.782,0.43,-0.64,0.55
4.791,0.43,-0.64,0.55
4.799,0.1,0.46,0.67
4.807,-0.06,0.49,0.79
4.815,0.12,-0.18,0.89
4.825,-0.14,0.01,1.21
4.833,-0.14,0.01,1.21
4.841,-0.33,0.35,1.21
4.85,-0.07,0.04,1.19
4.858,0.18,-0.18,0.84
4.867,0.24,0.37,0.3
4.875,0.09,0.2,0.64
4.883,0.09,0.2,0.64
4.892,0.07,-0.24,0.89
4.9,0.08,0.69,0.86
4.909,-0.0,0.39,0.91
4.917,0.18,-0.38,0.96
4.926,0.18,-0.38,0.96
4.934,0.21,0.05,1.06
4.942,0.16,0.32,0.86
4.951,0.19,-0.18,0.62
4.959,0.29,0.2,0.39
4.968,0.29,0.2,0.39
4.976,0.04,0.38,0.69
4.984,-0.05,0.07,0.95
4.993,-0.23,0.02,1.55
5.001,-0.01,0.14,1.26
5.01,-0.01,0.14,1.26
5.018,0.29,0.29,0.31
5.026,0.45,-1.01,0.68
5.036,0.16,0.18,0.66
5.044,-0.06,0.6,0.65
5.052,-0.06,0.6,0.65
5.06,0.09,-0.02,0.63
5.069,-0.02,0.07,0.68
5.078,-0.21,0.39,1.0
5.086,-0.2,0.04,1.38
5.094,-0.06,0.02,1.31
5.103,-0.06,0.02,1.31
5.111,0.11,0.13,0.81
5.12,0.27,0.18,0.35
5.128,0.16,0.13,0.61
5.136,-0.02,0.19,0.93
5.145,-0.02,0.19,0.93
5.153,-0.06,-0.61,1.19
5.163,0.38,0.02,0.23
5.171,0.25,0.65,0.2
5.179,0.41,-0.28,0.57
5.187,0.41,-0.28,0.57
5.195,0.29,0.15,0.44
5.204,0.08,0.58,0.53
5.213,0.03,0.06,0.75
5.221,-0.03,-0.09,0.99
5.229,-0.19,0.27,1.31
5.238,-0.19,0.27,1.31
5.246,-0.14,0.11,1.32
5.255,0.37,0.32,0.25
5.263,0.58,-0.9,0.43
5.272,0.34,-0.23,0.63
5.28,0.34,-0.23,0.63
5.288,0.09,0.54,0.57
5.297,0.27,0.09,0.5
5.305,0.15,0.05,0.48
5.314,-0.01,0.34,0.69
5.322,-0.01,0.34,0.69
5.33,-0.11,0.1,0.91
5.34,-0.16,0.02,1.49
5.348,-0.17,0.17,1.36
5.356,0.05,0.07,1.02
5.364,0.3,0.05,0.34
5.372,0.3,0.05,0.34
5.382,0.18,0.23,0.41
5.39,-0.29,-0.02,1.34
5.398,-0.19,-0.31,1.21
5.407,0.0,0.51,0.9
5.415,0.0,0.51,0.9
5.424,0.07,-0.19,0.79
5.432,0.05,-0.18,0.89
5.44,0.12,0.21,0.98
5.449,0.18,0.09,0.66
5.457,0.18,0.09,0.66
5.466,0.23,0.04,0.36
5.474,0.08,0.33,0.51
5.482,-0.0,0.16,0.87
5.49,-0.25,0.04,1.28
5.499,-0.25,0.04,1.28
5.508,-0.07,0.08,1.16
5.516,0.3,1.48,0.4
5.524,0.42,-0.59,0.63
5.533,0.2,-0.29,0.88
5.541,0.07,0.52,0.56
5.55,0.07,0.52,0.56
5.558,0.19,0.13,0.48
5.566,0.02,-0.04,0.71
5.575,-0.12,0.27,1.02
5.583,-0.29,0.21,1.21
5.592,-0.29,0.21,1.21
5.601,-0.11,0.02,1.38
5.609,0.19,0.09,0.67
5.617,0.23,0.29,0.29
5.625,0.14,0.11,0.57
5.634,0.14,0.11,0.57
5.643,0.05,0.16,0.92
5.651,-0.03,0.64,1.21
5.659,0.04,-0.61,1.11
5.667,0.21,0.09,0.69
5.676,0.21,0.09,0.69
5.685,0.34,0.54,0.56
5.693,0.26,-0.07,0.39
5.701,0.13,0.25,0.45
5.709,-0.02,0.41,0.78
5.718,-0.02,0.41,0.78
5.727,-0.02,-0.05,1.01
5.735,-0.2,0.02,1.43
5.743,-0.07,0.18,1.27
5.752,0.14,-0.0,0.85
5.761,0.27,-0.43,0.47
5.769,0.27,-0.43,0.47
5.778,0.05,0.43,0.64
5.786,-0.2,0.67,0.85
5.794,-0.14,-0.29,1.16
5.804,-0.34,0.08,1.37
5.812,-0.34,0.08,1.37
5.82,-0.37,0.48,1.18
5.828,-0.11,-0.07,1.24
5.837,0.09,-0.05,1.09
5.846,0.17,0.23,0.52
5.854,0.27,0.2,0.38
5.863,0.27,0.2,0.38
5.871,0.18,0.17,0.49
5.879,-0.02,0.21,0.74
5.888,-0.12,0.19,1.08
5.896,-0.03,-0.66,1.3
5.905,-0.03,-0.66,1.3
5.913,0.1,-0.05,1.0
5.922,0.25,0.41,0.75
5.931,0.13,-0.2,0.74
5.939,0.3,-0.25,0.59
5.947,0.3,-0.25,0.59
5.956,0.21,0.41,0.5
5.964,0.21,0.26,0.49
5.972,0.04,0.04,0.69
5.981,-0.1,0.23,0.93
5.989,-0.1,0.08,1.47
5.998,-0.1,0.08,1.47
6.006,-0.03,-0.0,1.23
6.014,0.05,0.06,0.68
6.024,0.21,-0.65,0.91
6.032,-0.18,-0.39,1.1
6.04,-0.18,-0.39,1.1
6.049,-0.34,0.77,1.08
6.057,-0.24,0.05,1.21
6.066,-0.2,-0.18,1.35
6.075,-0.09,0.28,1.37
6.083,-0.04,0.19,0.89
6.091,-0.04,0.19,0.89
6.1,0.22,-0.23,0.68
6.109,0.37,0.34,0.38
6.117,0.09,0.26,0.63
6.125,-0.04,-0.04,1.06
6.134,-0.04,-0.04,1.06
6.142,-0.07,0.09,1.42
6.152,0.03,1.3,0.47
6.16,0.37,-0.34,0.52
6.168,0.14,-0.35,0.69
6.176,0.04,0.64,0.48
6.184,0.04,0.64,0.48
6.194,0.31,0.3,0.5
6.202,0.2,-0.02,0.43
6.21,-0.03,0.35,0.65
6.218,-0.06,0.2,1.02
6.227,-0.06,0.2,1.02
6.236,-0.16,-0.03,1.53
6.244,-0.13,0.12,1.32
6.253,0.14,0.11,0.59
6.261,0.22,0.31,0.86
6.269,0.22,0.31,0.86
6.278,0.02,-0.46,0.92
6.286,-0.12,0.93,0.88
6.295,-0.1,0.21,0.79
6.303,0.01,-0.24,1.02
6.311,-0.21,0.23,1.31
6.321,-0.21,0.23,1.31
6.329,-0.18,0.34,1.32
6.337,-0.03,-0.18,1.36
6.346,0.14,0.02,0.81
6.354,0.29,0.27,0.42
6.363,0.29,0.27,0.42
6.371,0.29,0.12,0.47
6.379,0.04,0.1,0.68
6.387,0.0,0.18,1.17
6.395,-0.13,0.04,1.32
6.405,-0.13,0.04,1.32
6.413,0.15,1.6,0.36
6.421,0.37,0.1,0.58
6.429,0.27,-0.28,0.6
6.438,0.17,0.46,0.56
6.447,0.17,0.46,0.56
6.455,-0.1,0.35,0.72
6.463,-0.0,-0.09,0.76
6.472,-0.12,0.14,1.1
6.48,-0.22,0.2,1.33
6.489,0.0,-0.03,1.19
6.498,0.0,-0.03,1.19
6.506,0.16,-0.06,0.76
6.514,0.14,0.35,0.38
6.522,-0.21,0.57,0.92
6.532,-0.41,-0.35,1.65
6.54,-0.41,-0.35,1.65
6.549,-0.2,0.74,1.14
6.557,-0.11,0.2,0.96
6.565,-0.11,-0.28,1.04
6.575,-0.04,0.18,1.17
6.583,0.12,0.21,0.9
6.591,0.12,0.21,0.9
6.599,0.25,-0.17,0.61
6.607,0.18,0.3,0.33
6.617,0.05,0.34,0.59
6.625,-0.13,0.03,0.98
6.633,-0.13,0.03,0.98
6.641,-0.11,-0.45,1.29
6.65,0.37,1.07,0.43
6.659,0.35,0.33,0.52
6.667,0.28,-0.43,0.87
6.675,0.28,-0.43,0.87
6.684,0.08,0.39,0.49
6.692,0.23,0.41,0.46
6.701,0.34,0.07,0.37
6.709,0.05,0.22,0.57
6.717,0.05,0.22,0.57
6.725,-0.05,0.26,0.91
6.734,-0.12,0.03,1.44
6.743,-0.11,0.14,1.34
6.751,0.14,0.13,0.67
6.759,0.29,0.14,0.52
6.768,0.29,0.14,0.52
6.776,0.13,0.2,0.52
6.785,-0.07,0.5,0.92
6.793,-0.16,-0.47,1.25
6.802,-0.05,-0.28,1.3
6.81,-0.05,-0.28,1.3
6.819,0.08,0.37,1.0
6.828,0.04,0.01,0.71
6.836,0.17,-0.22,0.65
6.844,0.27,0.41,0.51
6.852,0.27,0.41,0.51
6.86,0.13,0.25,0.59
6.868,-0.1,-0.05,0.88
6.878,-0.19,0.2,1.15
6.886,-0.09,0.17,1.25
6.895,-0.09,0.17,1.25
6.903,0.25,-0.59,1.09
6.912,0.26,-0.63,0.49
6.92,0.18,0.77,0.54
6.929,0.24,-0.05,0.68
6.937,0.12,-0.25,0.74
6.945,0.12,-0.25,0.74
6.953,-0.05,0.35,0.87
6.963,-0.08,0.16,1.13
6.971,-0.18,-0.09,1.39
6.98,-0.05,0.12,1.27
6.988,-0.05,0.12,1.27
6.996,0.11,0.12,0.77
7.005,0.27,0.04,0.48
7.013,0.17,0.22,0.41
7.022,-0.25,0.91,0.89
