Time,Xa,Ya,Za
0.815,0.04,0.15,0.9
0.823,0.04,0.3,0.88
0.831,0.04,0.3,0.88
0.839,-0.05,0.33,0.84
0.847,0.07,0.27,0.88
0.856,0.08,0.25,0.88
0.864,-0.05,0.3,0.82
0.872,-0.05,0.3,0.82
0.88,0.02,0.31,0.83
0.888,0.12,0.26,0.88
0.897,0.01,0.24,0.85
0.905,0.01,0.24,0.85
0.913,-0.05,0.3,0.82
0.921,0.1,0.29,0.86
0.929,0.09,0.23,0.86
0.937,-0.02,0.25,0.81
0.946,-0.02,0.25,0.81
0.954,0.02,0.3,0.84
0.962,0.1,0.32,0.86
0.97,0.01,0.29,0.83
0.978,-0.36,1.2,1.37
0.988,-0.36,1.2,1.37
0.996,-0.24,0.43,0.86
1.004,-0.05,0.12,0.98
1.012,0.06,0.4,0.89
1.02,-0.03,0.31,0.87
1.03,-0.03,0.31,0.87
1.038,0.01,0.15,0.91
1.046,0.03,0.3,0.88
1.054,-0.02,0.34,0.86
1.062,0.05,0.27,0.87
1.072,0.05,0.27,0.87
1.08,0.06,0.25,0.88
1.088,-0.04,0.31,0.83
1.096,0.03,0.33,0.84
1.104,0.11,0.26,0.88
1.113,0.11,0.26,0.88
1.121,0.0,0.23,0.84
1.13,-0.03,0.25,0.82
1.138,0.07,0.25,0.85
1.146,0.07,0.24,0.84
1.155,0.07,0.24,0.84
1.163,-0.01,0.25,0.84
1.172,0.03,0.3,0.83
1.18,0.08,0.32,0.86
1.188,0.0,0.28,0.83
1.197,0.0,0.28,0.83
1.205,-0.32,1.05,1.42
1.213,-0.3,0.46,0.92
1.222,-0.06,0.12,1.02
1.23,0.07,0.45,0.9
1.239,-0.05,0.28,0.86
1.248,-0.05,0.28,0.86
1.256,-0.01,0.18,0.9
1.264,0.06,0.3,0.9
1.272,-0.04,0.36,0.86
1.282,0.01,0.26,0.86
1.29,0.01,0.26,0.86
1.298,0.09,0.24,0.89
1.306,-0.02,0.32,0.83
1.314,-0.03,0.33,0.81
1.324,0.11,0.26,0.87
1.332,0.11,0.26,0.87
1.34,0.06,0.25,0.86
1.348,-0.04,0.27,0.82
1.356,0.04,0.28,0.84
1.364,0.1,0.29,0.87
1.374,0.1,0.29,0.87
1.382,0.0,0.27,0.84
1.39,0.0,0.28,0.82
1.398,0.04,-0.25,1.36
1.406,-0.04,-0.18,0.88
1.416,-0.04,-0.18,0.88
1.424,-0.15,0.02,0.96
1.432,0.17,0.34,0.94
1.441,0.05,0.32,0.9
1.449,-0.18,0.17,0.83
1.458,0.07,0.29,0.89
1.466,0.07,0.29,0.89
1.474,0.17,0.36,0.93
1.482,-0.12,0.27,0.82
1.491,-0.05,0.26,0.84
1.5,0.21,0.31,0.91
1.508,0.21,0.31,0.91
1.516,0.02,0.34,0.85
1.524,-0.15,0.28,0.78
1.533,0.12,0.26,0.86
1.542,0.17,0.26,0.88
1.55,0.17,0.26,0.88
1.558,-0.09,0.25,0.8
1.566,-0.04,0.27,0.8
1.575,0.17,0.31,0.89
1.584,0.03,0.31,0.83
1.592,0.03,0.31,0.83
1.6,-0.09,0.3,0.8
1.608,0.09,0.28,0.87
1.617,0.11,-0.43,1.32
1.626,-0.03,-0.4,0.68
1.634,-0.15,-0.07,0.94
1.643,-0.15,-0.07,0.94
1.651,0.19,0.32,0.91
1.659,0.1,0.29,0.91
1.669,-0.21,0.16,0.82
1.677,0.05,0.29,0.89
1.685,0.05,0.29,0.89
1.693,0.22,0.35,0.95
1.701,-0.11,0.27,0.84
1.711,-0.14,0.25,0.83
1.719,0.21,0.33,0.92
1.727,0.21,0.33,0.92
1.735,0.09,0.31,0.87
1.743,-0.18,0.23,0.78
1.753,0.04,0.23,0.86
1.761,0.21,0.27,0.91
1.769,0.21,0.27,0.91
1.777,-0.03,0.25,0.82
1.785,-0.09,0.25,0.81
1.795,0.16,0.29,0.88
1.803,0.09,0.34,0.86
1.811,0.09,0.34,0.86
1.819,-0.01,-1.04,0.94
1.827,0.43,0.16,0.34
1.837,0.13,0.04,0.79
1.845,0.05,0.33,0.79
1.853,0.04,0.25,0.81
1.861,0.04,0.25,0.81
1.869,0.11,0.18,0.87
1.878,-0.01,0.34,0.82
1.887,-0.02,0.34,0.82
1.895,0.11,0.27,0.88
1.903,0.11,0.27,0.88
1.911,0.04,0.27,0.86
1.92,-0.08,0.3,0.82
1.929,0.06,0.3,0.85
1.937,0.12,0.29,0.88
1.945,0.12,0.29,0.88
1.953,-0.04,0.3,0.82
1.961,-0.04,0.35,0.81
1.971,0.11,0.36,0.86
1.979,0.05,0.33,0.85
1.987,0.05,0.33,0.85
1.995,-0.05,0.28,0.82
2.003,0.06,0.3,0.85
2.012,0.09,0.3,0.86
2.021,-0.02,0.31,0.82
2.029,-0.02,0.31,0.82
2.037,0.03,-0.98,0.91
2.045,0.38,0.02,0.4
2.055,0.01,0.03,0.8
2.063,0.09,0.34,0.8
2.071,0.09,0.34,0.8
2.079,0.06,0.18,0.82
2.087,0.07,0.17,0.84
2.096,0.04,0.36,0.83
2.104,-0.02,0.34,0.81
2.113,-0.02,0.34,0.81
2.121,0.06,0.22,0.88
2.129,0.07,0.27,0.87
2.138,-0.03,0.31,0.83
2.147,0.0,0.27,0.84
2.155,0.0,0.27,0.84
2.163,0.11,0.27,0.88
2.171,0.04,0.32,0.85
2.18,-0.03,0.33,0.82
2.188,0.05,0.26,0.86
2.197,0.09,0.26,0.86
2.205,0.09,0.26,0.86
2.213,-0.0,0.28,0.83
2.222,0.02,0.33,0.83
2.23,0.08,0.26,0.82
2.238,0.43,0.47,0.32
2.247,0.43,0.47,0.32
2.255,0.07,0.22,0.57
2.264,0.19,0.33,0.75
2.272,0.23,0.28,0.81
2.28,-0.08,0.2,0.75
2.288,-0.08,0.2,0.75
2.297,-0.02,0.34,0.77
2.306,0.26,0.35,0.88
2.314,0.03,0.25,0.85
2.322,-0.16,0.27,0.77
2.331,-0.16,0.27,0.77
2.339,0.14,0.32,0.88
2.348,0.17,0.32,0.89
2.356,-0.12,0.28,0.8
2.364,-0.04,0.31,0.82
2.373,-0.04,0.31,0.82
2.381,0.2,0.37,0.89
2.39,0.03,0.33,0.84
2.398,-0.11,0.3,0.8
2.407,0.07,0.32,0.85
2.415,0.07,0.32,0.85
2.423,0.12,0.33,0.88
2.432,-0.07,0.28,0.8
2.44,0.38,0.39,0.44
2.448,0.19,0.44,0.65
2.457,0.19,0.44,0.65
2.465,0.12,0.38,0.75
2.473,0.05,0.2,0.79
2.482,0.11,0.26,0.81
2.49,0.02,0.38,0.79
2.498,0.02,0.38,0.79
2.506,-0.02,0.29,0.79
2.515,0.1,0.22,0.86
2.524,0.07,0.32,0.83
2.532,-0.07,0.33,0.8
2.54,0.02,0.28,0.84
2.548,0.02,0.28,0.84
2.556,0.13,0.25,0.87
2.566,-0.01,0.27,0.82
2.574,-0.07,0.27,0.81
2.582,0.08,0.21,0.86
2.59,0.08,0.21,0.86
2.599,0.07,0.24,0.86
2.608,-0.04,0.27,0.82
2.616,0.02,0.3,0.84
2.624,0.09,0.32,0.86
2.632,0.09,0.32,0.86
2.64,0.0,0.29,0.82
2.649,-0.02,0.28,0.82
2.658,0.43,0.51,0.48
2.666,0.07,0.63,0.59
2.674,0.07,0.63,0.59
2.682,0.19,0.33,0.76
2.691,0.05,0.16,0.77
2.699,0.04,0.29,0.78
2.708,0.12,0.4,0.81
2.716,0.12,0.4,0.81
2.724,0.04,0.25,0.8
2.733,0.01,0.2,0.82
2.741,0.11,0.36,0.84
2.749,0.06,0.32,0.84
2.757,0.06,0.32,0.84
2.766,-0.04,0.22,0.83
2.775,0.06,0.24,0.86
2.783,0.12,0.31,0.88
2.791,0.0,0.31,0.83
2.799,0.0,0.31,0.83
2.807,-0.01,0.25,0.83
2.817,0.11,0.29,0.86
2.825,0.05,0.29,0.84
2.833,-0.01,0.26,0.83
2.841,-0.01,0.26,0.83
2.85,0.08,0.25,0.85
2.859,0.43,0.55,0.52
2.867,-0.03,0.45,0.73
2.875,0.08,0.33,0.76
2.883,0.08,0.33,0.76
2.891,0.25,0.26,0.84
2.9,-0.0,0.32,0.75
2.909,-0.09,0.32,0.74
2.917,0.19,0.26,0.84
2.925,0.19,0.26,0.84
2.933,0.14,0.29,0.85
2.942,-0.13,0.3,0.75
2.951,0.02,0.31,0.82
2.959,0.22,0.27,0.89
2.967,-0.0,0.26,0.82
2.975,-0.0,0.26,0.82
2.984,-0.12,0.25,0.78
2.993,0.12,0.25,0.86
3.001,0.13,0.23,0.87
3.009,-0.08,0.24,0.8
3.018,-0.08,0.24,0.8
3.026,0.0,0.29,0.84
3.035,0.14,0.31,0.88
3.043,-0.01,0.27,0.83
3.051,0.24,0.37,0.56
3.06,0.24,0.37,0.56
3.068,-0.12,0.3,0.98
3.077,0.07,0.18,0.91
3.085,0.02,0.26,0.83
3.093,-0.0,0.41,0.8
3.102,-0.0,0.41,0.8
3.11,0.07,0.32,0.84
3.119,0.02,0.22,0.84
3.127,-0.0,0.3,0.81
3.135,0.1,0.37,0.83
3.144,0.1,0.37,0.83
3.152,0.03,0.29,0.82
3.161,-0.04,0.25,0.81
3.169,0.1,0.31,0.85
3.177,0.09,0.31,0.85
3.185,0.09,0.31,0.85
3.194,-0.04,0.25,0.82
3.203,0.01,0.24,0.84
3.211,0.11,0.29,0.87
3.219,0.02,0.29,0.84
3.227,0.02,0.29,0.84
3.235,-0.03,0.27,0.83
3.245,0.08,0.27,0.86
3.253,0.08,0.27,0.86
3.261,-0.03,0.29,0.81
3.269,0.23,0.45,0.59
3.277,0.23,0.45,0.59
3.287,0.01,0.27,0.87
3.295,0.12,0.2,0.89
3.303,0.04,0.27,0.82
3.311,-0.02,0.4,0.77
3.319,-0.02,0.4,0.77
3.329,0.11,0.34,0.84
3.337,0.04,0.23,0.83
3.345,-0.03,0.26,0.8
3.353,0.11,0.35,0.84
3.361,0.11,0.35,0.84
3.369,0.08,0.3,0.84
3.379,-0.04,0.22,0.81
3.387,0.03,0.25,0.84
3.395,0.13,0.31,0.87
3.403,0.13,0.31,0.87
3.411,0.01,0.28,0.84
3.42,-0.02,0.24,0.82
3.429,0.08,0.31,0.86
3.437,0.06,0.3,0.85
3.445,0.06,0.3,0.85
3.453,-0.02,0.26,0.82
3.462,0.05,0.26,0.86
3.47,0.12,0.43,0.78
3.479,-0.35,0.09,1.16
3.487,-0.35,0.09,1.16
3.495,-0.11,0.15,0.96
3.505,0.15,0.31,0.96
3.513,-0.01,0.39,0.87
3.521,-0.17,0.32,0.8
3.529,0.14,0.25,0.89
3.537,0.14,0.25,0.89
3.547,0.15,0.31,0.88
3.555,-0.14,0.32,0.77
3.563,-0.03,0.27,0.81
3.571,0.23,0.3,0.89
3.579,0.23,0.3,0.89
3.589,0.0,0.28,0.82
3.597,-0.14,0.27,0.78
3.605,0.13,0.27,0.87
3.613,0.16,0.27,0.89
3.621,0.16,0.27,0.89
3.63,-0.1,0.26,0.8
3.639,-0.03,0.29,0.82
3.647,0.16,0.3,0.89
3.655,0.02,0.26,0.84
3.663,0.02,0.26,0.84
3.672,-0.08,0.27,0.8
3.681,0.09,0.33,0.86
3.689,0.13,0.42,0.78
3.697,-0.41,0.12,1.19
3.705,-0.41,0.12,1.19
3.715,-0.12,0.17,0.99
3.723,0.14,0.29,0.97
3.731,0.0,0.41,0.9
3.739,-0.19,0.3,0.81
3.747,-0.19,0.3,0.81
3.757,0.09,0.27,0.89
3.765,0.2,0.29,0.9
3.773,-0.11,0.34,0.78
3.781,-0.07,0.28,0.8
3.79,0.22,0.27,0.91
3.799,0.22,0.27,0.91
3.807,0.07,0.32,0.85
3.815,-0.15,0.32,0.77
3.823,0.07,0.32,0.84
3.831,0.18,0.34,0.87
3.841,0.18,0.34,0.87
3.849,-0.05,0.32,0.81
3.857,-0.05,0.31,0.8
3.865,0.16,0.33,0.88
3.873,0.07,0.29,0.85
3.883,0.07,0.29,0.85
3.891,-0.09,0.51,0.86
3.899,-0.48,0.84,1.15
3.907,0.03,0.1,1.04
3.915,0.0,0.4,0.91
3.924,0.0,0.4,0.91
3.933,-0.09,0.42,0.86
3.941,0.07,0.2,0.93
3.949,0.04,0.27,0.89
3.957,-0.05,0.36,0.82
3.966,-0.05,0.36,0.82
3.975,0.09,0.34,0.86
3.983,0.09,0.25,0.87
3.991,-0.05,0.25,0.81
3.999,0.04,0.32,0.83
4.008,0.04,0.32,0.83
4.017,0.13,0.32,0.86
4.025,-0.01,0.29,0.82
4.033,-0.04,0.33,0.8
4.041,0.1,0.38,0.86
4.05,0.1,0.38,0.86
4.059,0.07,0.34,0.85
4.067,-0.04,0.27,0.81
4.075,0.03,0.28,0.84
4.083,0.1,0.31,0.86
4.091,0.1,0.31,0.86
4.101,-0.01,0.3,0.83
4.109,-0.12,0.5,0.88
4.117,-0.39,0.73,1.16
4.125,0.0,0.11,1.02
4.134,-0.02,0.36,0.92
4.143,-0.02,0.36,0.92
4.151,-0.08,0.38,0.85
4.16,0.06,0.23,0.93
4.168,0.03,0.24,0.88
4.176,-0.06,0.34,0.82
4.185,-0.06,0.34,0.82
4.193,0.07,0.34,0.86
4.202,0.09,0.27,0.88
4.21,-0.06,0.26,0.82
4.218,0.03,0.34,0.83
4.227,0.03,0.34,0.83
4.235,0.12,0.34,0.86
4.243,0.0,0.27,0.83
4.252,-0.04,0.29,0.81
4.26,0.09,0.35,0.85
4.269,0.09,0.35,0.85
4.277,0.07,0.31,0.85
4.285,-0.03,0.27,0.81
4.294,0.03,0.3,0.84
4.302,-0.15,1.34,1.17
4.311,-0.15,1.34,1.17
4.319,-0.55,0.84,1.18
4.328,-0.15,0.3,1.0
4.336,0.14,0.4,1.0
4.344,-0.08,0.32,0.92
4.353,-0.19,0.2,0.84
4.362,-0.19,0.2,0.84
4.37,0.13,0.28,0.92
4.378,0.11,0.34,0.9
4.386,-0.17,0.3,0.8
4.395,0.02,0.25,0.85
4.404,0.02,0.25,0.85
4.412,0.22,0.32,0.91
4.42,-0.05,0.29,0.82
4.428,-0.12,0.25,0.79
4.436,0.16,0.27,0.88
4.446,0.16,0.27,0.88
4.454,0.12,0.27,0.87
4.462,-0.11,0.22,0.79
4.47,0.02,0.25,0.83
4.478,0.18,0.29,0.88
4.487,0.18,0.29,0.88
4.496,-0.01,0.29,0.81
4.504,-0.06,0.29,0.8
4.512,0.13,0.27,0.88
4.52,-0.23,1.25,1.11
4.53,-0.23,1.25,1.11
4.538,-0.53,0.73,1.22
4.546,-0.14,0.28,1.02
4.555,0.17,0.37,1.01
4.563,-0.02,0.34,0.93
4.572,-0.21,0.23,0.84
4.58,-0.21,0.23,0.84
4.589,0.09,0.26,0.9
4.597,0.19,0.32,0.93
4.605,-0.13,0.29,0.82
4.614,-0.09,0.28,0.81
4.622,-0.09,0.28,0.81
4.631,0.21,0.32,0.9
4.639,0.06,0.31,0.86
4.647,-0.16,0.25,0.79
4.656,0.05,0.25,0.86
4.664,0.05,0.25,0.86
4.673,0.18,0.28,0.88
4.681,-0.05,0.3,0.81
4.689,-0.05,0.27,0.81
4.698,0.14,0.27,0.88
4.706,0.14,0.27,0.88
4.715,0.04,0.28,0.84
4.723,-0.36,0.74,1.43
4.731,-0.15,0.36,0.88
4.74,-0.02,0.13,0.98
4.749,0.07,0.39,0.89
4.757,0.07,0.39,0.89
4.765,-0.07,0.28,0.85
4.773,0.03,0.18,0.89
4.782,0.1,0.31,0.9
4.79,-0.08,0.34,0.83
4.799,-0.08,0.34,0.83
4.807,-0.02,0.25,0.85
4.815,0.14,0.26,0.9
4.824,-0.0,0.29,0.86
4.833,-0.08,0.3,0.81
4.841,-0.08,0.3,0.81
4.849,0.1,0.31,0.87
4.858,0.1,0.33,0.87
4.867,-0.07,0.34,0.8
4.875,-0.01,0.35,0.83
4.883,-0.01,0.35,0.83
4.892,0.13,0.31,0.87
4.9,0.02,0.27,0.83
4.909,-0.04,0.28,0.82
4.917,0.14,-0.65,1.18
4.925,0.15,-0.45,0.72
4.934,0.15,-0.45,0.72
4.942,-0.13,-0.04,0.88
4.951,0.17,0.29,0.88
4.96,0.13,0.26,0.89
4.968,-0.15,0.17,0.81
4.976,-0.15,0.17,0.81
4.984,0.05,0.3,0.87
4.993,0.2,0.33,0.92
5.002,-0.1,0.24,0.84
5.01,-0.08,0.24,0.83
5.018,-0.08,0.24,0.83
5.027,0.2,0.34,0.9
5.036,0.05,0.29,0.86
5.044,-0.16,0.26,0.8
5.052,0.06,0.32,0.88
5.06,0.06,0.32,0.88
5.068,0.18,0.37,0.88
5.078,-0.07,0.32,0.82
5.086,-0.08,0.31,0.81
5.094,0.15,0.32,0.87
5.102,0.06,0.32,0.86
5.11,0.06,0.32,0.86
5.12,-0.08,0.28,0.8
5.128,0.05,0.27,0.85
5.136,0.19,-0.49,1.18
5.144,0.0,-0.43,0.66
5.153,0.0,-0.43,0.66
5.161,-0.12,0.05,0.86
5.17,0.19,0.28,0.88
5.178,0.12,0.31,0.88
5.186,-0.17,0.18,0.81
5.195,-0.17,0.18,0.81
5.203,0.02,0.3,0.85
5.212,0.22,0.34,0.93
5.22,-0.07,0.26,0.84
5.229,-0.15,0.24,0.8
5.237,-0.15,0.24,0.8
5.245,0.16,0.35,0.89
5.254,0.13,0.36,0.88
5.262,-0.15,0.27,0.79
5.271,-0.02,0.27,0.82
5.279,0.18,0.32,0.89
5.287,0.18,0.32,0.89
5.296,-0.01,0.32,0.84
5.305,-0.09,0.27,0.8
5.313,0.12,0.28,0.87
5.321,0.11,0.3,0.86
5.329,0.11,0.3,0.86
5.338,-0.06,-0.82,0.91
5.347,0.33,0.16,0.38
5.355,0.09,0.13,0.76
5.363,0.16,0.3,0.84
5.371,0.16,0.3,0.84
5.38,-0.02,0.16,0.79
5.389,0.04,0.22,0.81
5.397,0.16,0.37,0.86
5.405,-0.0,0.29,0.81
5.413,-0.0,0.29,0.81
5.423,-0.02,0.21,0.82
5.431,0.15,0.3,0.87
5.439,0.04,0.34,0.85
5.447,-0.09,0.28,0.81
5.455,-0.09,0.28,0.81
5.465,0.07,0.26,0.85
5.473,0.15,0.28,0.88
5.481,-0.03,0.27,0.82
5.489,-0.02,0.26,0.82
5.498,0.13,0.29,0.88
5.507,0.13,0.29,0.88
5.515,0.05,0.3,0.84
5.523,-0.04,0.32,0.81
5.531,0.06,0.27,0.82
5.539,0.5,0.5,0.35
5.549,0.5,0.5,0.35
5.557,0.08,0.36,0.55
5.565,0.18,0.3,0.72
5.573,0.26,0.29,0.81
5.581,-0.08,0.23,0.72
5.59,-0.08,0.23,0.72
5.599,-0.02,0.34,0.76
5.607,0.25,0.31,0.87
5.615,0.03,0.26,0.82
5.623,-0.16,0.25,0.77
5.633,-0.16,0.25,0.77
5.641,0.14,0.31,0.86
5.649,0.18,0.3,0.89
5.657,-0.13,0.24,0.79
5.665,-0.04,0.26,0.82
5.675,-0.04,0.26,0.82
5.683,0.2,0.32,0.91
5.691,0.04,0.28,0.85
5.699,-0.12,0.22,0.8
5.708,0.09,0.27,0.87
5.716,0.09,0.27,0.87
5.725,0.13,0.31,0.89
5.733,-0.07,0.3,0.8
5.741,-0.02,0.29,0.82
5.75,0.14,0.25,0.87
5.758,0.14,0.25,0.87
5.767,0.5,0.44,0.33
5.775,0.03,0.45,0.53
5.783,0.18,0.34,0.68
5.791,0.29,0.22,0.82
5.799,0.29,0.22,0.82
5.809,-0.07,0.27,0.71
5.817,-0.07,0.32,0.73
5.825,0.28,0.3,0.87
5.833,0.09,0.23,0.84
5.841,-0.18,0.28,0.75
5.851,-0.18,0.28,0.75
5.859,0.09,0.31,0.84
5.867,0.25,0.27,0.91
5.875,-0.07,0.26,0.81
5.884,-0.11,0.32,0.78
5.893,-0.11,0.32,0.78
5.901,0.18,0.37,0.88
5.909,0.1,0.33,0.86
5.917,-0.11,0.25,0.79
5.926,0.04,0.29,0.84
5.935,0.04,0.29,0.84
5.943,0.16,0.31,0.89
5.951,-0.03,0.31,0.82
5.959,0.43,0.21,0.46
5.968,0.14,0.53,0.68
5.977,0.14,0.53,0.68
5.985,0.21,0.26,0.78
5.993,0.09,0.23,0.78
6.001,0.03,0.38,0.74
6.009,0.09,0.32,0.8
6.018,0.09,0.32,0.8
6.027,0.04,0.23,0.8
6.035,0.03,0.26,0.82
6.043,0.09,0.34,0.83
6.051,0.01,0.3,0.82
6.06,0.01,0.3,0.82
6.068,-0.01,0.22,0.82
6.077,0.1,0.3,0.86
6.085,0.06,0.34,0.84
6.093,-0.04,0.25,0.81
6.102,-0.04,0.25,0.81
6.11,0.04,0.22,0.84
6.119,0.09,0.27,0.85
6.127,0.0,0.31,0.83
6.135,-0.02,0.29,0.82
6.144,-0.02,0.29,0.82
6.152,0.08,0.3,0.85
6.161,0.03,0.3,0.84
6.169,-0.02,0.25,0.84
6.177,0.46,0.25,0.48
6.185,0.16,0.6,0.63
6.194,0.16,0.6,0.63
6.202,0.15,0.32,0.7
6.211,0.12,0.18,0.77
6.219,0.07,0.36,0.76
6.227,0.03,0.35,0.79
6.236,0.03,0.35,0.79
6.244,0.03,0.25,0.79
6.252,0.08,0.24,0.84
6.26,0.06,0.34,0.83
6.268,-0.01,0.3,0.81
6.278,-0.01,0.3,0.81
6.286,0.02,0.25,0.83
6.294,0.09,0.32,0.86
6.302,0.03,0.36,0.83
6.31,-0.03,0.34,0.82
6.32,-0.03,0.34,0.82
6.328,0.05,0.32,0.87
6.336,0.06,0.3,0.86
6.344,0.0,0.3,0.82
6.352,0.02,0.28,0.84
6.362,0.02,0.28,0.84
6.37,0.08,0.31,0.86
6.378,0.41,0.57,0.48
6.386,-0.06,0.38,0.65
6.394,0.11,0.34,0.77
6.403,0.11,0.34,0.77
6.412,0.27,0.3,0.84
6.42,-0.08,0.31,0.74
6.428,-0.07,0.32,0.75
6.436,0.27,0.29,0.87
6.445,0.27,0.29,0.87
6.454,0.06,0.27,0.81
6.462,-0.15,0.31,0.75
6.47,0.14,0.3,0.86
6.478,0.19,0.28,0.89
6.487,0.19,0.28,0.89
6.495,-0.13,0.28,0.78
6.504,-0.04,0.33,0.8
6.512,0.22,0.36,0.89
6.52,0.04,0.33,0.84
6.529,0.04,0.33,0.84
6.537,-0.13,0.31,0.79
6.546,0.09,0.3,0.86
6.554,0.14,0.3,0.88
6.562,-0.07,0.28,0.81
6.571,-0.03,0.32,0.82
6.58,-0.03,0.32,0.82
6.588,0.15,0.34,0.88
6.596,0.41,0.59,0.5
6.604,-0.14,0.37,0.7
6.612,0.1,0.38,0.73
6.622,0.1,0.38,0.73
6.63,0.3,0.28,0.84
6.638,-0.05,0.3,0.75
6.646,-0.11,0.32,0.74
6.654,0.25,0.28,0.85
6.664,0.25,0.28,0.85
6.672,0.14,0.27,0.84
6.68,-0.19,0.3,0.75
6.688,0.03,0.3,0.81
6.696,0.26,0.27,0.9
6.705,0.26,0.27,0.9
6.714,-0.04,0.25,0.82
6.722,-0.14,0.29,0.79
6.73,0.17,0.32,0.89
6.738,0.13,0.27,0.87
6.747,0.13,0.27,0.87
6.756,-0.11,0.24,0.79
6.764,0.01,0.27,0.84
6.772,0.17,0.31,0.88
6.78,-0.02,0.29,0.83
6.789,-0.02,0.29,0.83
6.798,0.24,0.4,0.56
6.806,-0.26,0.21,1.11
6.814,0.05,0.11,0.93
6.822,0.02,0.35,0.86
6.831,-0.01,0.4,0.82
6.84,-0.01,0.4,0.82
6.848,0.05,0.3,0.86
6.856,0.01,0.23,0.81
6.864,0.03,0.33,0.82
6.873,0.1,0.33,0.82
6.882,0.1,0.33,0.82
6.89,0.0,0.27,0.81
6.898,-0.0,0.24,0.82
6.906,0.1,0.34,0.86
6.915,0.06,0.33,0.84
6.923,0.06,0.33,0.84
6.932,-0.04,0.27,0.8
6.94,0.04,0.28,0.84
6.948,0.09,0.32,0.85
6.957,0.0,0.31,0.82
6.965,0.0,0.31,0.82
6.973,-0.01,0.29,0.83
6.982,0.08,0.31,0.84
6.99,0.04,0.31,0.84
6.999,-0.01,0.25,0.84
7.007,-0.01,0.25,0.84
7.016,0.3,0.35,0.6
7.024,-0.08,0.28,0.96
7.032,0.02,0.23,0.84
7.041,0.08,0.26,0.84
7.049,0.08,0.26,0.84
7.057,0.06,0.38,0.81
7.066,0.0,0.33,0.82
7.074,0.0,0.24,0.81
7.083,0.07,0.28,0.83
7.091,0.07,0.28,0.83
7.099,0.07,0.35,0.84
7.107,-0.03,0.29,0.81
7.116,0.02,0.25,0.83
7.124,0.11,0.33,0.85
