Time,Xa,Ya,Za
0.953,0.07,0.1,0.75
0.961,0.1,0.14,0.3
0.969,0.07,-0.36,0.7
0.977,0.07,-0.36,0.7
0.986,0.01,0.2,1.46
0.994,-0.16,0.34,1.16
1.002,0.25,-0.04,0.55
1.011,0.4,-0.03,0.47
1.019,0.4,-0.03,0.47
1.028,0.17,0.2,0.95
1.036,-0.21,0.24,1.38
1.045,-0.64,0.92,1.14
1.053,0.39,0.0,0.47
1.061,0.39,0.0,0.47
1.07,0.5,-0.37,0.71
1.078,-0.51,0.4,1.19
1.087,-0.2,0.35,1.12
1.095,0.33,-0.09,0.58
1.103,0.33,-0.09,0.58
1.113,0.39,-0.04,0.37
1.121,0.03,0.25,0.84
1.129,-0.2,0.26,1.27
1.137,-0.43,0.19,1.9
1.146,-0.21,-0.22,0.85
1.155,-0.21,-0.22,0.85
1.164,0.32,0.25,0.44
1.172,0.17,0.44,1.06
1.18,-0.41,0.11,1.27
1.188,-0.32,0.01,0.85
1.198,-0.32,0.01,0.85
1.206,0.37,0.11,0.5
1.214,0.43,0.15,0.48
1.222,-0.09,0.11,0.83
1.23,-0.18,0.18,1.21
1.24,-0.18,0.18,1.21
1.248,-0.27,1.05,1.41
1.256,0.0,-0.09,0.68
1.265,0.48,-0.5,0.43
1.273,0.13,0.37,0.86
1.282,-0.26,0.5,1.39
1.29,-0.26,0.5,1.39
1.299,-0.3,0.04,1.05
1.307,-0.03,-0.01,0.52
1.315,0.57,-0.66,0.35
1.325,0.08,-0.16,0.8
1.333,0.08,-0.16,0.8
1.341,-0.28,0.71,1.33
1.35,-0.03,0.02,0.73
1.358,0.45,-0.26,0.43
1.367,-0.1,0.29,0.93
1.376,-0.36,0.4,1.32
1.384,-0.36,0.4,1.32
1.392,-0.11,0.07,1.18
1.4,-0.11,0.02,0.57
1.41,0.29,0.1,0.42
1.418,0.78,0.32,0.1
1.426,0.78,0.32,0.1
1.434,0.21,-0.36,1.16
1.442,-0.2,0.2,1.21
1.452,0.12,0.28,0.46
1.46,0.34,0.02,0.46
1.468,0.34,0.02,0.46
1.476,0.11,0.1,1.02
1.484,-0.3,0.4,1.39
1.494,-0.44,0.23,1.12
1.502,0.15,-0.11,0.92
1.51,0.15,-0.11,0.92
1.518,0.27,0.03,0.44
1.527,0.12,0.45,0.4
1.536,-0.34,0.48,1.11
1.544,-0.43,-0.11,1.18
1.553,0.21,-0.12,0.62
1.561,0.21,-0.12,0.62
1.569,0.32,0.33,0.3
1.577,0.05,0.19,0.82
1.586,-0.12,0.02,1.4
1.595,-0.49,0.63,1.54
1.603,-0.49,0.63,1.54
1.611,0.05,-0.18,0.68
1.62,0.53,0.08,0.71
1.629,-0.24,0.45,1.23
1.637,-0.39,0.05,1.19
1.645,-0.39,0.05,1.19
1.654,0.23,-0.07,0.67
1.662,0.45,0.16,0.38
1.671,0.11,0.13,0.74
1.679,-0.3,0.16,1.24
1.687,-0.39,0.22,1.41
1.696,-0.39,0.22,1.41
1.704,-0.55,1.03,0.96
1.713,0.24,0.05,0.48
1.722,0.14,-0.16,0.87
1.73,-0.37,0.52,1.27
1.738,-0.37,0.52,1.27
1.746,-0.21,0.38,0.85
1.756,0.09,-0.12,0.4
1.764,0.37,-0.04,0.46
1.772,0.2,0.35,0.86
1.78,0.2,0.35,0.86
1.789,-0.32,0.15,1.34
1.798,-0.36,-0.59,1.67
1.806,-0.34,-0.04,0.87
1.815,0.66,0.26,0.53
1.823,0.17,0.21,0.87
1.831,0.17,0.21,0.87
1.84,-0.63,0.14,1.23
1.849,-0.42,0.25,1.02
1.857,0.31,0.22,0.51
1.865,0.35,-0.0,0.31
1.873,0.35,-0.0,0.31
1.883,0.57,0.19,0.42
1.891,-0.26,-0.14,1.3
1.899,-0.23,0.06,0.75
1.907,0.48,0.29,0.36
1.916,0.48,0.29,0.36
1.925,0.22,0.14,0.85
1.933,-0.47,0.11,1.29
1.941,-0.35,0.25,1.2
1.949,0.17,0.23,0.49
1.958,0.37,-0.03,0.37
1.967,0.37,-0.03,0.37
1.975,0.31,0.07,0.44
1.983,-0.34,0.22,0.93
1.992,-0.23,0.39,1.13
2.0,0.34,-0.1,0.61
2.009,0.34,-0.1,0.61
2.018,0.18,-0.07,0.48
2.026,-0.21,0.38,1.04
2.034,-0.3,0.4,1.35
2.042,-0.11,0.14,1.0
2.052,-0.12,0.09,0.44
2.06,-0.12,0.09,0.44
2.068,0.38,0.12,0.29
2.077,0.74,0.51,0.7
2.085,0.06,-0.58,1.28
2.094,-0.54,0.32,1.15
2.102,-0.54,0.32,1.15
2.111,0.12,0.38,0.6
2.119,0.5,-0.09,0.46
2.127,-0.03,0.02,0.83
2.136,-0.5,0.41,1.35
2.145,-0.5,0.41,1.35
2.153,-0.13,0.19,1.23
2.161,0.2,0.72,0.77
2.169,0.36,0.08,0.52
2.178,0.01,-0.15,1.24
2.187,0.01,-0.15,1.24
2.195,-0.61,0.28,1.12
2.203,-0.11,0.19,0.6
2.212,0.47,0.0,0.41
2.221,0.37,0.12,0.98
2.229,-0.38,0.3,1.3
2.237,-0.38,0.3,1.3
2.246,-0.57,0.14,1.32
2.254,-0.09,-0.48,1.16
2.263,0.39,-0.25,0.71
2.272,-0.0,0.73,0.75
2.28,-0.0,0.73,0.75
2.288,-0.35,0.3,1.35
2.296,-0.43,-0.15,0.97
2.306,0.21,0.12,0.48
2.314,0.55,0.3,0.47
2.322,0.11,0.05,0.97
2.33,0.11,0.05,0.97
2.339,-0.47,0.08,1.28
2.348,-0.35,0.37,1.23
2.356,-0.27,0.68,0.83
2.364,0.13,-0.43,0.42
2.373,0.13,-0.43,0.42
2.381,0.32,-0.34,0.77
2.39,-0.14,0.58,1.38
2.399,-0.08,0.3,1.18
2.407,0.14,-0.17,0.47
2.415,0.14,-0.17,0.47
2.424,0.29,-0.04,0.3
2.433,0.39,0.21,0.58
2.441,-0.18,0.07,1.28
2.449,0.1,0.28,1.1
2.457,0.71,-0.25,0.56
2.466,0.71,-0.25,0.56
2.475,0.25,-0.06,0.72
2.483,-0.54,0.33,1.31
2.492,-0.44,0.17,1.14
2.5,0.37,-0.04,0.64
2.508,0.37,-0.04,0.64
2.516,0.33,0.08,0.29
2.526,0.11,0.07,0.68
2.534,0.19,0.54,1.04
2.542,-0.18,-0.48,1.32
2.55,-0.18,-0.48,1.32
2.56,0.08,0.09,0.59
2.568,0.45,0.54,0.34
2.576,0.02,0.15,1.12
2.584,-0.59,0.03,1.43
2.593,-0.31,0.32,0.95
2.601,-0.31,0.32,0.95
2.61,0.27,0.29,0.37
2.618,0.33,-0.11,0.36
2.627,0.32,0.04,0.65
2.635,-0.09,0.68,0.81
2.643,-0.09,0.68,0.81
2.652,-0.13,0.25,1.28
2.661,0.12,-0.34,0.71
2.669,0.37,-0.09,0.41
2.677,0.23,0.34,0.86
2.685,0.23,0.34,0.86
2.694,-0.25,0.27,1.26
2.703,-0.42,0.01,1.26
2.711,-0.06,-0.34,1.04
2.72,0.36,-0.29,0.59
2.728,-0.11,0.83,0.93
2.737,-0.11,0.83,0.93
2.745,-0.18,0.15,1.39
2.754,-0.17,-0.37,0.66
2.762,0.35,0.01,0.4
2.77,0.38,0.37,0.85
2.779,0.38,0.37,0.85
2.788,-0.08,0.11,1.36
2.796,-0.61,0.01,1.36
2.804,-0.14,0.27,0.85
2.813,0.47,0.54,0.17
2.822,0.47,0.54,0.17
2.83,0.25,-0.19,0.68
2.838,-0.19,0.02,1.42
2.846,-0.18,0.34,1.16
2.855,0.36,0.14,0.54
2.864,0.41,-0.05,0.47
2.872,0.41,-0.05,0.47
2.88,-0.07,0.18,0.93
2.889,-0.34,0.39,1.29
2.897,-0.29,0.13,1.38
2.906,-0.29,-0.81,0.8
2.915,-0.29,-0.81,0.8
2.923,0.39,-0.24,0.67
2.932,0.08,0.77,0.66
2.94,-0.25,0.18,1.25
2.949,-0.31,-0.13,1.17
2.957,0.04,0.16,0.59
2.966,0.04,0.16,0.59
2.974,0.43,0.27,0.37
2.982,0.34,-0.08,0.73
2.991,-0.34,0.38,1.03
2.999,-0.38,-0.55,1.17
3.008,-0.38,-0.55,1.17
3.016,0.27,-0.2,0.53
3.025,0.33,0.47,0.72
3.034,-0.01,0.24,1.32
3.042,-0.14,0.02,1.14
3.05,-0.0,0.12,0.55
3.059,-0.0,0.12,0.55
3.067,0.21,0.15,0.45
3.076,0.46,-0.02,0.78
3.084,-0.18,0.18,1.08
3.093,-0.48,0.83,1.45
3.101,-0.48,0.83,1.45
3.109,0.04,-0.03,0.74
3.119,0.37,-0.38,0.52
3.127,0.09,0.3,1.03
3.135,-0.27,0.52,1.39
3.143,-0.27,0.52,1.39
3.152,-0.3,0.04,0.9
3.161,0.36,-0.16,0.56
3.169,0.49,0.17,0.39
3.177,0.06,0.14,0.69
3.186,-0.22,0.64,1.26
3.194,-0.22,0.64,1.26
3.203,-0.46,-0.2,1.29
3.212,0.32,0.22,0.63
3.22,0.5,0.38,0.52
3.228,-0.1,0.02,1.01
3.236,-0.1,0.02,1.01
3.246,-0.61,0.18,1.32
3.254,-0.18,0.37,1.04
3.262,0.43,0.09,0.57
3.27,0.45,0.73,0.22
3.278,0.45,0.73,0.22
3.288,-0.49,0.2,1.02
3.296,-0.45,0.14,1.09
3.304,0.34,0.06,0.53
3.312,0.36,0.16,0.43
3.32,0.36,0.16,0.43
3.33,0.01,0.14,1.23
3.338,-0.37,0.26,1.39
3.346,-0.21,0.24,0.98
3.354,0.02,0.12,0.38
3.362,0.47,-0.84,0.43
3.372,0.47,-0.84,0.43
3.38,0.19,-0.34,0.87
3.388,-0.38,0.85,1.27
3.397,0.0,0.14,0.77
3.405,0.49,-0.3,0.46
3.414,0.49,-0.3,0.46
3.422,-0.01,0.12,0.67
3.431,-0.33,0.32,1.23
3.439,-0.14,0.12,1.29
3.447,-0.05,0.04,1.05
3.457,-0.05,0.04,1.05
3.465,-0.06,0.19,0.44
3.473,0.79,0.1,0.27
3.481,0.31,-0.22,0.76
3.49,-0.26,0.31,1.31
3.499,-0.43,0.34,0.78
3.507,-0.43,0.34,0.78
3.515,0.21,-0.03,0.36
3.524,0.47,-0.11,0.63
3.532,-0.09,0.29,1.12
3.54,-0.59,0.38,1.28
3.55,-0.59,0.38,1.28
3.558,-0.46,0.59,0.86
3.566,0.58,0.25,0.48
3.574,0.13,-0.05,0.98
3.584,-0.14,0.16,1.49
3.592,-0.27,0.3,0.79
3.6,-0.27,0.3,0.79
3.609,0.35,-0.05,0.38
3.617,0.42,-0.1,0.6
3.625,-0.19,0.3,1.03
3.635,-0.44,0.36,1.41
3.643,-0.44,0.36,1.41
3.651,-0.26,0.78,1.45
3.659,0.17,-0.29,0.56
3.668,0.27,0.21,0.54
3.677,-0.35,0.44,1.21
3.685,-0.35,0.44,1.21
3.693,-0.49,-0.06,1.2
3.702,0.13,-0.1,0.71
3.71,0.41,0.18,0.37
3.719,0.16,0.07,0.55
3.728,0.01,0.09,1.2
3.736,0.01,0.09,1.2
3.744,-0.27,0.2,1.39
3.752,-0.25,1.09,1.42
3.761,0.15,0.16,0.46
3.77,0.54,-0.49,0.58
3.778,0.54,-0.49,0.58
3.786,-0.1,0.3,1.08
3.794,-0.48,0.46,1.31
3.804,-0.14,-0.06,0.91
3.812,0.41,-0.11,0.54
3.82,0.43,-0.35,0.46
3.829,0.43,-0.35,0.46
3.837,-0.11,-0.06,1.2
3.847,-0.31,0.59,1.25
3.855,0.09,0.11,0.54
3.863,0.54,-0.2,0.55
3.871,0.54,-0.2,0.55
3.88,-0.07,0.31,1.11
3.889,-0.38,0.38,1.39
3.897,-0.19,0.04,0.91
3.906,0.25,0.02,0.36
3.914,0.25,0.02,0.36
3.922,0.3,0.12,0.38
3.931,0.33,0.49,0.22
3.939,-0.29,-0.13,1.28
3.948,-0.05,-0.06,0.95
3.956,0.3,0.44,0.43
3.964,0.3,0.44,0.43
3.973,0.23,0.09,0.63
3.981,-0.24,-0.02,1.25
3.99,-0.32,0.21,1.38
3.998,-0.04,0.19,0.95
4.006,-0.04,0.19,0.95
4.016,0.23,0.04,0.4
4.024,0.4,-0.32,0.24
4.032,0.01,-0.07,0.79
4.04,-0.29,0.64,1.36
4.049,-0.29,0.64,1.36
4.058,-0.08,-0.17,0.94
4.067,0.5,-0.31,0.39
4.075,0.27,0.26,0.66
4.083,-0.32,0.32,1.07
4.091,-0.24,0.13,1.39
4.101,-0.24,0.13,1.39
4.109,-0.43,0.82,1.12
4.117,0.48,-0.47,0.51
4.125,0.25,0.16,0.88
4.134,-0.55,0.54,1.28
4.143,-0.55,0.54,1.28
4.151,-0.31,-0.03,0.79
4.16,0.48,-0.14,0.43
4.168,0.48,0.16,0.69
4.176,-0.21,0.19,1.15
4.185,-0.42,0.2,1.44
4.194,-0.42,0.2,1.44
4.202,-0.22,0.21,1.09
4.21,-0.21,1.02,0.64
4.219,0.29,0.21,0.58
4.228,-0.09,-0.14,1.18
4.236,-0.09,-0.14,1.18
4.245,-0.21,0.32,1.15
4.253,-0.04,0.33,0.44
4.261,0.2,-0.13,0.34
4.271,0.29,-0.07,0.88
4.279,0.06,0.26,1.29
4.287,0.06,0.26,1.29
4.295,-0.45,0.31,1.48
4.303,-0.24,-0.13,1.34
4.313,0.26,-0.23,0.71
4.321,0.14,0.34,0.64
4.329,0.14,0.34,0.64
4.338,-0.26,0.29,1.28
4.346,-0.46,-0.05,1.16
4.355,0.18,-0.01,0.72
4.364,0.46,0.18,0.37
4.372,0.46,0.18,0.37
4.38,0.18,0.02,0.55
4.388,-0.4,0.29,0.7
4.397,-0.12,-0.24,1.22
4.406,0.53,-0.31,0.59
4.414,0.08,0.43,0.62
4.422,0.08,0.43,0.62
4.43,-0.36,0.36,1.21
4.44,-0.34,-0.03,1.21
4.448,0.12,0.04,0.57
4.456,0.47,0.16,0.32
4.464,0.47,0.16,0.32
4.472,0.24,0.02,0.57
4.482,0.11,-0.37,0.99
4.49,-0.27,-0.05,1.32
4.498,0.22,0.27,0.78
4.507,0.22,0.27,0.78
4.515,0.37,0.04,0.44
4.524,-0.11,0.07,1.02
4.532,-0.43,0.41,1.28
4.54,0.0,0.28,1.11
4.549,0.0,0.28,1.11
4.557,0.2,-0.03,0.61
4.566,0.32,-0.02,0.36
4.574,0.42,0.15,0.66
4.582,0.14,0.21,0.92
4.591,-0.48,-0.43,1.22
4.599,-0.48,-0.43,1.22
4.608,0.15,-0.14,0.74
4.617,0.52,0.42,0.41
4.625,0.23,0.12,1.02
4.633,-0.46,0.02,1.34
4.641,-0.46,0.02,1.34
4.651,-0.29,0.22,1.29
4.659,-0.08,0.27,0.68
4.667,0.1,0.8,0.39
4.675,-0.16,0.39,0.91
4.684,-0.16,0.39,0.91
4.692,-0.46,-0.02,1.23
4.701,0.1,-0.02,0.76
4.71,0.36,0.25,0.3
4.718,0.16,0.08,0.75
4.726,-0.31,0.09,1.26
4.734,-0.31,0.09,1.26
4.744,-0.29,0.23,1.23
4.752,-0.03,0.11,0.95
4.76,-0.06,0.09,0.73
4.769,0.43,-0.47,0.8
4.777,0.43,-0.47,0.8
4.786,-0.01,0.66,1.34
4.794,-0.25,0.41,1.08
4.803,0.19,-0.31,0.49
4.811,0.26,0.01,0.48
4.819,0.07,0.47,0.86
4.828,0.07,0.47,0.86
4.836,-0.23,0.24,1.28
4.845,-0.44,-0.06,1.4
4.853,-0.1,0.18,1.01
4.862,0.07,0.87,0.46
4.871,0.07,0.87,0.46
4.879,0.18,-0.06,0.61
4.887,-0.18,-0.08,1.25
4.896,-0.29,0.41,1.17
4.904,0.09,0.24,0.58
4.913,0.09,0.24,0.58
4.921,0.39,-0.21,0.39
4.929,0.34,-0.06,0.76
4.938,0.09,-0.41,1.03
4.946,-0.36,-0.02,1.2
4.955,0.09,0.4,0.54
4.964,0.09,0.4,0.54
4.972,0.42,-0.04,0.62
4.98,-0.35,0.12,1.11
4.988,-0.39,0.23,1.21
4.998,0.2,0.11,0.68
5.006,0.2,0.11,0.68
5.014,0.31,-0.08,0.4
5.022,0.29,-0.02,0.63
5.031,0.08,0.34,0.94
5.04,-0.23,0.54,1.26
5.048,-0.23,0.54,1.26
5.056,-0.16,-0.63,0.96
5.065,0.25,-0.05,0.38
5.073,0.13,0.57,0.82
5.082,-0.32,0.26,1.36
5.09,-0.33,-0.1,1.17
5.099,-0.33,-0.1,1.17
5.107,0.14,0.2,0.52
5.116,0.4,0.2,0.31
5.125,0.3,-0.1,0.72
5.133,0.11,0.06,1.09
5.141,0.11,0.06,1.09
5.149,-0.84,0.75,1.14
5.158,-0.37,0.31,0.74
5.167,0.38,-0.33,0.49
5.175,0.19,0.05,0.76
5.183,0.19,0.05,0.76
5.191,-0.22,0.51,1.16
5.2,-0.32,0.11,1.28
5.209,0.08,-0.2,0.89
5.217,0.22,0.1,0.7
5.225,0.3,-0.35,0.97
5.234,0.3,-0.35,0.97
5.242,-0.58,0.78,1.21
5.251,-0.06,0.14,0.89
5.26,0.3,-0.27,0.4
5.268,0.26,0.07,0.93
5.276,0.26,0.07,0.93
5.284,-0.28,0.45,1.41
5.294,-0.37,0.16,1.14
5.302,-0.0,-0.08,0.71
5.31,0.39,0.07,0.49
5.318,0.39,0.07,0.49
5.327,0.39,1.2,0.32
5.336,-0.11,0.18,1.28
5.344,-0.38,0.13,0.98
5.352,0.14,0.14,0.54
5.36,0.14,0.14,0.54
5.369,0.39,0.17,0.59
5.378,0.05,0.14,1.05
5.386,-0.24,0.2,1.46
5.394,-0.39,0.25,1.18
5.402,-0.04,0.07,0.7
5.411,-0.04,0.07,0.7
5.42,0.39,-0.73,0.48
5.428,0.18,-0.34,0.63
5.437,-0.13,0.74,1.28
5.445,-0.21,0.23,1.16
5.453,-0.21,0.23,1.16
5.463,0.18,-0.31,0.62
5.471,0.27,0.09,0.44
5.479,0.14,0.38,0.9
5.487,-0.11,0.07,1.39
5.495,-0.11,0.07,1.39
5.505,-0.26,0.2,1.21
5.513,0.18,-0.63,0.54
5.521,0.27,-0.06,0.55
5.53,-0.01,0.52,1.32
5.538,-0.29,0.13,1.21
5.547,-0.29,0.13,1.21
5.556,0.07,-0.18,0.64
5.564,0.45,0.15,0.43
5.572,0.23,0.28,0.72
5.58,-0.38,0.11,1.21
5.588,-0.38,0.11,1.21
5.598,-0.39,0.18,1.29
5.606,-0.12,0.59,0.85
5.614,0.27,0.39,0.32
5.622,0.07,-0.2,0.96
5.632,-0.33,0.15,1.38
5.64,-0.33,0.15,1.38
5.648,-0.15,0.37,1.01
5.657,0.33,0.09,0.36
5.665,0.33,-0.11,0.52
5.673,-0.06,0.19,0.9
5.682,-0.06,0.19,0.9
5.691,-0.03,0.23,1.42
5.699,-0.57,0.78,1.3
5.707,-0.05,-0.67,0.92
5.716,0.36,0.09,0.46
5.725,0.36,0.09,0.46
5.733,0.17,0.54,0.85
5.741,-0.2,0.11,1.43
5.749,-0.28,0.02,1.09
5.758,0.14,0.19,0.66
5.767,0.55,0.11,0.42
5.775,0.55,0.11,0.42
5.783,0.15,0.89,0.6
5.791,-0.3,0.31,1.29
5.8,-0.03,-0.17,0.74
5.809,0.45,0.05,0.46
5.817,0.45,0.05,0.46
5.825,0.09,0.36,0.88
5.833,-0.13,0.17,1.46
5.842,-0.26,0.13,1.03
5.851,0.06,0.08,0.58
5.859,0.06,0.08,0.58
5.867,0.49,0.07,0.32
5.875,0.36,-0.67,0.57
5.884,-0.52,0.04,1.12
5.893,-0.63,0.89,0.93
5.901,-0.63,0.89,0.93
5.91,0.46,0.06,0.51
5.918,0.45,-0.27,0.58
5.926,-0.26,0.23,1.09
5.935,-0.59,0.41,1.3
5.944,-0.02,0.07,0.86
5.952,-0.02,0.07,0.86
5.96,0.2,-0.0,0.56
5.969,0.23,0.18,0.3
5.978,0.47,0.53,0.12
5.986,-0.18,-0.13,1.07
5.994,-0.18,-0.13,1.07
6.003,-0.26,0.08,1.03
6.011,0.15,0.37,0.5
6.02,0.44,0.09,0.58
6.028,0.02,0.04,0.97
6.037,0.02,0.04,0.97
6.045,-0.45,0.35,1.3
6.053,-0.23,0.27,1.16
6.062,0.14,0.1,0.66
6.07,0.27,0.44,0.53
6.079,0.27,0.44,0.53
6.087,-0.31,0.08,1.19
6.095,-0.42,0.11,0.97
6.104,0.13,0.17,0.55
6.112,0.4,0.15,0.49
6.121,0.14,0.11,0.96
6.129,0.14,0.11,0.96
6.137,-0.31,0.22,1.39
6.146,-0.37,0.2,1.34
6.154,-0.16,0.49,1.26
6.163,0.3,-0.52,0.53
6.171,0.3,-0.52,0.53
6.179,-0.03,0.34,0.94
6.189,-0.36,0.56,1.3
6.197,-0.15,-0.05,0.94
6.205,0.34,-0.14,0.5
6.214,0.34,-0.14,0.5
6.222,0.4,0.2,0.51
6.231,-0.02,0.3,0.95
6.239,-0.36,0.11,1.33
6.248,-0.25,0.13,1.52
6.256,-0.06,0.91,1.04
6.264,-0.06,0.91,1.04
6.274,0.4,0.21,0.41
6.282,0.25,-0.31,0.86
6.29,-0.25,0.3,1.34
6.298,-0.34,0.46,0.97
6.307,-0.34,0.46,0.97
6.316,0.24,-0.01,0.52
6.324,0.36,-0.12,0.42
6.333,0.43,-0.52,0.74
6.341,-0.2,0.0,1.39
6.349,-0.25,0.5,0.99
6.358,-0.25,0.5,0.99
6.367,0.6,-0.0,0.5
6.375,0.29,-0.08,0.85
6.383,-0.38,0.32,1.25
6.392,-0.39,0.39,0.97
6.401,-0.39,0.39,0.97
6.409,0.28,-0.02,0.59
6.418,0.44,-0.06,0.37
6.426,0.2,0.12,0.54
6.434,0.17,0.55,0.9
6.443,0.17,0.55,0.9
6.451,-0.15,-0.36,1.22
6.46,0.18,-0.33,0.57
6.468,0.46,0.39,0.59
6.476,-0.06,0.36,1.03
6.484,-0.34,-0.05,1.29
6.494,-0.34,-0.05,1.29
6.502,-0.23,0.11,0.93
6.511,0.25,0.27,0.41
6.519,0.45,0.04,0.4
6.528,0.33,-0.94,0.59
6.536,0.33,-0.94,0.59
6.545,-0.23,-0.14,1.14
6.553,-0.02,0.54,1.25
6.561,0.43,-0.14,0.53
6.571,0.37,-0.18,0.55
6.579,-0.24,0.34,1.12
6.587,-0.24,0.34,1.12
6.596,-0.48,0.45,1.32
6.604,-0.02,0.08,1.04
6.612,0.09,0.25,0.79
6.621,0.48,-0.54,0.57
6.63,0.48,-0.54,0.57
6.638,-0.0,0.27,1.39
6.646,-0.48,0.48,0.98
6.654,0.26,-0.09,0.52
6.664,0.48,-0.01,0.61
6.672,-0.09,0.33,1.23
6.68,-0.09,0.33,1.23
6.689,-0.47,0.33,1.36
6.697,-0.18,0.11,1.17
6.706,-0.04,0.07,0.54
6.715,0.27,0.89,0.49
6.723,0.27,0.89,0.49
6.731,0.17,0.42,0.99
6.739,-0.29,-0.1,1.24
6.748,0.04,0.05,0.81
6.757,0.16,0.3,0.32
6.765,0.16,0.3,0.32
6.773,0.1,-0.05,0.7
6.781,0.08,0.0,1.37
6.79,-0.25,0.38,1.32
6.799,-0.39,0.18,1.12
6.807,-0.39,0.18,1.12
6.815,-0.04,0.1,1.11
6.823,0.26,-0.41,0.66
6.833,-0.23,0.71,0.96
6.841,-0.52,0.4,1.3
6.849,-0.02,-0.27,0.77
6.858,-0.02,-0.27,0.77
6.866,0.35,0.02,0.37
6.875,0.2,0.28,0.65
6.884,0.04,0.17,1.09
6.892,-0.3,0.61,1.21
6.9,-0.3,0.61,1.21
6.908,0.05,-0.28,0.91
6.918,0.6,-0.37,0.46
6.926,-0.21,0.5,0.98
6.934,-0.47,0.38,1.34
6.943,-0.15,-0.09,0.88
6.951,-0.15,-0.09,0.88
6.96,0.48,-0.07,0.47
6.969,0.29,0.21,0.57
6.977,0.07,0.17,0.98
6.985,-0.06,-0.84,1.37
6.994,-0.06,-0.84,1.37
7.003,-0.64,-0.05,1.14
7.011,0.19,0.3,0.6
