Time,Xa,Ya,Za
0.995,0.11,0.33,0.86
1.003,0.39,0.26,0.44
1.011,-0.02,0.7,0.73
1.02,0.05,0.49,0.82
1.029,0.05,0.49,0.82
1.037,0.17,0.09,0.93
1.045,-0.05,0.26,0.84
1.053,-0.04,0.41,0.8
1.062,0.2,0.3,0.89
1.071,0.2,0.3,0.89
1.079,-0.01,0.19,0.84
1.087,0.01,0.32,0.83
1.095,0.12,0.4,0.87
1.103,0.02,0.27,0.83
1.113,0.02,0.27,0.83
1.121,0.07,0.25,0.86
1.129,0.05,0.32,0.84
1.137,0.02,0.3,0.81
1.145,0.1,0.27,0.86
1.154,0.1,0.27,0.86
1.162,0.08,0.28,0.85
1.17,-0.01,0.3,0.8
1.179,0.33,0.32,0.57
1.187,-0.09,0.34,0.98
1.196,-0.09,0.25,0.84
1.205,-0.09,0.25,0.84
1.213,0.22,0.19,0.96
1.221,-0.04,0.32,0.84
1.229,-0.04,0.37,0.8
1.239,0.13,0.3,0.85
1.247,0.13,0.3,0.85
1.255,0.08,0.27,0.84
1.263,0.03,0.34,0.82
1.271,-0.02,0.29,0.8
1.28,0.14,0.27,0.86
1.289,0.14,0.27,0.86
1.297,0.09,0.28,0.85
1.305,-0.08,0.29,0.78
1.313,0.11,0.28,0.85
1.321,0.16,0.29,0.88
1.33,0.16,0.29,0.88
1.338,-0.07,0.29,0.8
1.347,0.01,0.29,0.82
1.355,0.39,0.69,0.7
1.363,-0.19,0.37,0.85
1.372,-0.19,0.37,0.85
1.381,-0.05,0.18,0.95
1.389,0.23,0.31,1.01
1.397,-0.05,0.3,0.82
1.405,-0.01,0.29,0.83
1.415,-0.01,0.29,0.83
1.423,0.12,0.23,0.83
1.431,0.15,0.29,0.86
1.439,-0.04,0.32,0.8
1.448,0.0,0.26,0.81
1.457,0.23,0.26,0.9
1.465,0.23,0.26,0.9
1.473,0.01,0.29,0.82
1.481,-0.1,0.3,0.77
1.489,0.21,0.29,0.89
1.499,0.1,0.31,0.85
1.507,0.1,0.31,0.85
1.515,-0.12,0.29,0.78
1.523,0.11,0.29,0.86
1.531,0.03,1.46,1.23
1.54,-0.34,0.32,0.93
1.549,-0.34,0.32,0.93
1.557,-0.01,0.1,0.97
1.565,0.2,0.39,0.94
1.573,0.03,0.37,0.78
1.583,-0.05,0.22,0.79
1.591,-0.05,0.22,0.79
1.599,0.13,0.23,0.84
1.607,0.23,0.37,0.89
1.615,-0.12,0.27,0.76
1.625,0.04,0.23,0.84
1.633,0.04,0.23,0.84
1.641,0.24,0.33,0.9
1.649,-0.05,0.3,0.8
1.657,0.0,0.26,0.81
1.667,0.2,0.28,0.89
1.675,0.2,0.28,0.89
1.683,0.01,0.31,0.83
1.691,-0.01,0.29,0.82
1.699,0.15,0.3,0.86
1.708,0.32,-0.96,1.05
1.717,0.32,-0.96,1.05
1.725,0.03,-0.39,0.85
1.733,0.09,-0.06,0.83
1.742,0.13,0.46,0.76
1.751,0.16,0.31,0.84
1.759,-0.08,0.11,0.81
1.767,-0.08,0.11,0.81
1.775,0.09,0.33,0.9
1.784,0.12,0.4,0.9
1.793,-0.05,0.2,0.78
1.801,0.09,0.25,0.86
1.809,0.09,0.25,0.86
1.817,0.07,0.35,0.84
1.825,0.03,0.3,0.82
1.835,0.08,0.28,0.86
1.843,0.03,0.31,0.84
1.851,0.03,0.31,0.84
1.859,0.06,0.32,0.83
1.867,0.1,0.29,0.86
1.875,0.02,0.28,0.83
1.884,0.01,0.27,0.82
1.893,0.01,0.27,0.82
1.901,0.4,-0.11,0.57
1.909,0.02,0.31,0.65
1.917,0.14,0.34,0.79
1.926,0.2,0.27,0.88
1.934,0.2,0.27,0.88
1.943,-0.08,0.21,0.81
1.951,0.05,0.35,0.86
1.959,0.09,0.29,0.86
1.968,0.05,0.25,0.86
1.976,0.05,0.25,0.86
1.984,0.02,0.3,0.86
1.992,0.04,0.32,0.84
2.001,0.15,0.26,0.87
2.01,0.02,0.27,0.83
2.018,0.02,0.27,0.83
2.026,-0.04,0.28,0.8
2.034,0.16,0.32,0.87
2.042,0.08,0.29,0.86
2.052,-0.09,0.29,0.79
2.06,-0.09,0.29,0.79
2.068,0.11,0.32,0.86
2.076,0.59,0.57,0.49
2.084,-0.14,0.61,0.53
2.094,0.17,0.43,0.86
2.102,0.17,0.43,0.86
2.11,0.2,0.24,0.91
2.118,-0.12,0.25,0.83
2.126,-0.03,0.36,0.85
2.136,0.15,0.25,0.86
2.144,0.15,0.25,0.86
2.152,0.13,0.24,0.9
2.16,-0.12,0.29,0.79
2.168,0.09,0.28,0.84
2.178,0.24,0.29,0.91
2.186,-0.09,0.27,0.8
2.194,-0.09,0.27,0.8
2.202,0.0,0.29,0.82
2.21,0.23,0.31,0.89
2.22,-0.01,0.27,0.81
2.228,-0.07,0.29,0.79
2.236,-0.07,0.29,0.79
2.245,0.21,0.33,0.9
2.253,0.24,0.47,0.67
2.262,-0.22,0.56,0.66
2.27,0.22,0.19,0.91
2.278,0.22,0.19,0.91
2.286,0.12,0.22,0.9
2.294,-0.09,0.42,0.87
2.304,-0.09,0.3,0.84
2.312,0.23,0.21,0.92
2.32,0.23,0.21,0.92
2.328,0.08,0.33,0.87
2.337,-0.16,0.32,0.76
2.345,0.18,0.27,0.87
2.354,0.13,0.25,0.86
2.362,0.13,0.25,0.86
2.37,-0.08,0.3,0.79
2.379,0.09,0.36,0.85
2.387,0.12,0.27,0.86
2.396,-0.02,0.29,0.81
2.404,-0.02,0.29,0.81
2.412,0.07,0.31,0.84
2.421,0.12,0.3,0.85
2.429,-0.2,0.96,0.83
2.438,-0.25,0.75,0.99
2.446,-0.0,0.23,0.81
2.455,-0.0,0.23,0.81
2.463,0.17,0.3,0.84
2.471,0.08,0.44,0.82
2.48,-0.03,0.21,0.75
2.488,0.18,0.23,0.86
2.497,0.18,0.23,0.86
2.505,0.06,0.34,0.82
2.513,0.04,0.35,0.82
2.522,0.05,0.27,0.86
2.53,0.06,0.29,0.84
2.538,0.06,0.29,0.84
2.546,0.11,0.34,0.85
2.555,-0.02,0.3,0.82
2.564,0.05,0.26,0.83
2.572,0.17,0.3,0.89
2.58,0.17,0.3,0.89
2.588,-0.01,0.31,0.83
2.597,-0.04,0.28,0.81
2.606,-0.03,0.47,1.38
2.614,-0.24,0.16,1.2
2.622,-0.24,0.16,1.2
2.631,-0.09,0.14,0.85
2.639,0.27,0.4,0.93
2.648,0.05,0.37,0.79
2.656,-0.0,0.23,0.79
2.665,0.1,0.25,0.82
2.673,0.1,0.25,0.82
2.681,0.18,0.31,0.87
2.69,-0.0,0.29,0.81
2.698,-0.05,0.24,0.79
2.707,0.21,0.31,0.89
2.715,0.21,0.31,0.89
2.723,0.07,0.35,0.85
2.732,-0.1,0.28,0.77
2.74,0.17,0.27,0.88
2.748,0.14,0.32,0.87
2.757,0.14,0.32,0.87
2.765,-0.11,0.27,0.78
2.774,0.09,0.28,0.84
2.782,0.19,-0.84,0.91
2.79,-0.12,-0.31,0.94
2.799,-0.12,-0.31,0.94
2.807,0.04,0.02,0.85
2.817,0.21,0.53,0.82
2.825,0.15,0.21,0.75
2.833,-0.05,0.19,0.79
2.841,-0.05,0.19,0.79
2.849,0.04,0.37,0.83
2.859,0.23,0.4,0.91
2.867,-0.08,0.18,0.8
2.875,-0.02,0.25,0.82
2.883,0.21,0.36,0.89
2.891,0.21,0.36,0.89
2.9,0.0,0.28,0.82
2.909,0.0,0.24,0.82
2.917,0.16,0.32,0.89
2.925,0.02,0.31,0.82
2.933,0.02,0.31,0.82
2.941,-0.0,0.27,0.82
2.95,0.12,0.3,0.86
2.959,0.05,0.32,0.84
2.967,0.3,0.37,0.48
2.975,0.3,0.37,0.48
2.983,0.02,0.64,0.76
2.992,-0.02,0.49,0.82
3.0,0.16,0.17,0.95
3.009,-0.1,0.23,0.85
3.017,-0.1,0.23,0.85
3.025,0.02,0.33,0.85
3.034,0.16,0.26,0.88
3.042,-0.01,0.2,0.82
3.051,0.06,0.3,0.85
3.059,0.06,0.3,0.85
3.067,0.05,0.32,0.82
3.076,0.06,0.24,0.84
3.084,0.07,0.27,0.85
3.092,-0.02,0.31,0.8
3.101,-0.02,0.31,0.8
3.109,0.08,0.3,0.84
3.118,0.13,0.3,0.87
3.126,-0.02,0.29,0.82
3.135,0.02,0.29,0.82
3.143,0.02,0.29,0.82
3.151,0.44,0.43,0.59
3.16,-0.11,0.66,0.69
3.168,0.04,0.33,0.84
3.176,0.23,0.19,0.97
3.185,0.23,0.19,0.97
3.193,-0.1,0.27,0.86
3.202,-0.02,0.37,0.87
3.21,0.11,0.27,0.86
3.218,0.11,0.25,0.89
3.227,0.11,0.25,0.89
3.235,-0.04,0.32,0.82
3.244,0.01,0.31,0.8
3.252,0.23,0.29,0.9
3.26,-0.03,0.26,0.8
3.269,-0.04,0.3,0.79
3.277,-0.04,0.3,0.79
3.286,0.22,0.3,0.89
3.294,0.06,0.27,0.84
3.302,-0.1,0.26,0.78
3.311,0.16,0.32,0.87
3.319,0.16,0.32,0.87
3.328,0.36,0.59,0.7
3.336,-0.25,0.54,0.73
3.344,0.11,0.12,0.95
3.353,0.16,0.25,0.94
3.361,0.16,0.25,0.94
3.369,-0.07,0.37,0.86
3.378,-0.07,0.28,0.83
3.386,0.18,0.23,0.88
3.395,0.15,0.37,0.88
3.403,0.15,0.37,0.88
3.411,-0.15,0.33,0.76
3.42,0.13,0.25,0.84
3.428,0.21,0.29,0.89
3.436,-0.1,0.29,0.78
3.445,-0.1,0.29,0.78
3.453,0.05,0.28,0.84
3.462,0.18,0.3,0.88
3.47,-0.03,0.28,0.81
3.479,0.0,0.32,0.81
3.487,0.0,0.32,0.81
3.495,0.18,0.3,0.87
3.504,-0.09,1.56,1.05
3.512,-0.18,0.77,0.83
3.521,0.07,0.07,0.8
3.529,0.07,0.07,0.8
3.537,0.14,0.35,0.8
3.546,0.11,0.47,0.83
3.554,-0.07,0.16,0.76
3.562,0.16,0.26,0.88
3.571,0.07,0.42,0.86
3.579,0.07,0.42,0.86
3.588,-0.05,0.27,0.78
3.596,0.11,0.24,0.87
3.604,0.06,0.31,0.82
3.612,0.03,0.34,0.84
3.621,0.03,0.34,0.84
3.63,0.08,0.29,0.87
3.638,0.02,0.24,0.83
3.646,0.07,0.3,0.86
3.654,0.09,0.32,0.85
3.662,0.09,0.32,0.85
3.671,-0.0,0.27,0.82
3.68,0.2,-0.57,1.14
3.688,0.07,0.08,1.07
3.696,-0.02,0.16,0.77
3.704,-0.02,0.16,0.77
3.714,0.22,0.34,0.82
3.722,0.16,0.31,0.8
3.73,-0.07,0.2,0.77
3.738,0.12,0.33,0.85
3.746,0.12,0.33,0.85
3.756,0.09,0.34,0.84
3.764,0.04,0.28,0.84
3.772,0.0,0.27,0.82
3.78,0.06,0.32,0.82
3.788,0.06,0.32,0.82
3.796,0.13,0.3,0.87
3.805,-0.02,0.26,0.82
3.814,0.0,0.28,0.82
3.822,0.17,0.31,0.89
3.83,0.17,0.31,0.89
3.838,0.02,0.29,0.82
3.847,-0.06,0.26,0.81
3.856,0.12,0.14,0.82
3.864,0.25,-0.29,0.82
3.872,0.25,-0.29,0.82
3.88,-0.11,0.24,0.66
3.89,0.3,0.37,0.84
3.898,0.17,0.24,0.82
3.906,-0.08,0.21,0.8
3.914,-0.08,0.21,0.8
3.922,0.04,0.33,0.84
3.932,0.17,0.31,0.87
3.94,0.08,0.27,0.86
3.948,-0.09,0.27,0.81
3.956,0.13,0.27,0.87
3.964,0.13,0.27,0.87
3.973,0.16,0.29,0.89
3.982,-0.11,0.26,0.8
3.99,0.05,0.28,0.85
3.998,0.24,0.32,0.91
4.006,0.24,0.32,0.91
4.015,-0.05,0.27,0.8
4.024,-0.05,0.3,0.8
4.032,0.22,0.31,0.89
4.04,0.38,0.3,0.53
4.048,0.38,0.3,0.53
4.057,-0.11,0.52,0.52
4.066,0.31,0.37,0.86
4.074,0.16,0.16,0.86
4.082,-0.11,0.31,0.86
4.09,-0.11,0.31,0.86
4.099,-0.07,0.34,0.84
4.108,0.22,0.24,0.9
4.116,0.04,0.26,0.86
4.124,-0.16,0.3,0.77
4.132,-0.16,0.3,0.77
4.142,0.23,0.3,0.9
4.15,0.14,0.27,0.86
4.158,-0.12,0.31,0.79
4.166,0.12,0.34,0.86
4.174,0.12,0.34,0.86
4.183,0.16,0.29,0.87
4.192,-0.07,0.29,0.79
4.2,0.07,0.32,0.86
4.208,0.15,0.31,0.88
4.216,0.15,0.31,0.88
4.225,0.16,0.39,0.62
4.233,-0.17,0.44,0.99
4.242,0.05,0.15,0.9
4.25,0.16,0.14,0.9
4.258,-0.02,0.45,0.82
4.267,-0.02,0.45,0.82
4.276,-0.02,0.33,0.77
4.284,0.23,0.21,0.89
4.292,0.01,0.3,0.84
4.3,0.0,0.34,0.81
4.308,0.0,0.34,0.81
4.317,0.12,0.25,0.84
4.326,0.05,0.24,0.83
4.334,0.04,0.31,0.84
4.342,0.05,0.31,0.84
4.35,0.05,0.31,0.84
4.359,0.04,0.26,0.82
4.367,0.09,0.3,0.86
4.375,0.04,0.3,0.83
4.383,-0.02,0.3,0.8
4.392,-0.02,0.3,0.8
4.401,0.02,0.79,0.8
4.409,-0.2,0.39,1.12
4.418,-0.08,0.16,0.83
4.426,0.23,0.33,0.94
4.434,0.23,0.33,0.94
4.443,0.03,0.37,0.81
4.451,-0.02,0.25,0.79
4.46,0.12,0.27,0.84
4.468,0.09,0.32,0.83
4.476,0.09,0.32,0.83
4.485,0.04,0.32,0.86
4.493,-0.02,0.27,0.83
4.501,0.14,0.28,0.87
4.51,0.11,0.32,0.88
4.518,0.11,0.32,0.88
4.527,-0.09,0.29,0.79
4.535,0.12,0.27,0.86
4.543,0.19,0.32,0.89
4.551,-0.07,0.28,0.79
4.56,-0.07,0.28,0.79
4.569,0.02,0.29,0.82
4.577,-0.05,0.87,1.4
4.585,-0.35,0.29,1.07
4.594,-0.08,0.1,0.86
4.602,0.25,0.38,0.91
4.611,0.25,0.38,0.91
4.619,0.05,0.33,0.75
4.627,-0.03,0.22,0.78
4.636,0.1,0.28,0.8
4.644,0.21,0.36,0.88
4.653,0.21,0.36,0.88
4.661,-0.07,0.28,0.81
4.669,-0.04,0.25,0.8
4.678,0.26,0.35,0.92
4.686,-0.01,0.31,0.82
4.695,-0.01,0.31,0.82
4.703,-0.07,0.24,0.8
4.712,0.2,0.32,0.89
4.72,0.07,0.3,0.84
4.728,-0.07,0.27,0.79
4.737,-0.07,0.27,0.79
4.746,0.14,0.29,0.87
4.754,0.18,-0.93,0.98
4.762,-0.06,-0.58,0.82
4.771,0.07,0.04,0.9
4.78,0.11,0.5,0.8
4.788,0.11,0.5,0.8
4.796,0.15,0.22,0.86
4.804,-0.09,0.17,0.84
4.812,0.06,0.36,0.88
4.82,0.16,0.35,0.88
4.83,0.16,0.35,0.88
4.838,-0.05,0.19,0.8
4.846,0.08,0.27,0.84
4.854,0.11,0.36,0.84
4.862,0.06,0.24,0.82
4.871,0.06,0.24,0.82
4.88,0.05,0.24,0.85
4.888,0.03,0.31,0.83
4.896,0.08,0.3,0.84
4.904,0.09,0.3,0.85
4.913,0.09,0.3,0.85
4.921,0.0,0.27,0.82
4.929,0.05,0.29,0.84
4.938,0.35,0.09,0.55
4.946,-0.05,0.38,0.61
4.955,-0.05,0.38,0.61
4.963,0.18,0.36,0.86
4.971,0.18,0.27,0.87
4.98,-0.09,0.25,0.8
4.988,0.04,0.38,0.87
4.997,0.04,0.38,0.87
5.005,0.12,0.32,0.85
5.013,0.07,0.27,0.86
5.021,-0.07,0.29,0.78
5.03,0.09,0.33,0.84
5.039,0.09,0.33,0.84
5.047,0.19,0.32,0.89
5.055,-0.07,0.27,0.79
5.063,0.03,0.29,0.83
5.072,0.21,0.32,0.88
5.081,0.21,0.32,0.88
5.089,-0.02,0.27,0.82
5.097,-0.04,0.28,0.8
5.105,0.2,0.32,0.89
5.114,0.28,0.68,0.6
5.123,0.28,0.68,0.6
5.131,-0.14,0.72,0.55
5.139,0.25,0.37,0.86
5.147,0.15,0.13,0.88
5.155,-0.08,0.37,0.92
5.165,-0.08,0.37,0.92
5.173,-0.08,0.34,0.83
5.181,0.25,0.21,0.93
5.189,0.03,0.3,0.84
5.198,-0.11,0.35,0.77
5.207,0.19,0.3,0.89
5.215,0.19,0.3,0.89
5.223,0.08,0.27,0.85
5.231,-0.05,0.29,0.81
5.24,0.1,0.32,0.88
5.249,0.08,0.29,0.86
5.257,0.08,0.29,0.86
5.265,0.02,0.25,0.83
5.273,0.07,0.32,0.85
5.281,0.05,0.29,0.84
5.289,0.04,0.29,0.83
5.298,0.04,0.29,0.83
5.307,0.1,0.28,0.86
5.315,0.43,0.4,0.58
5.323,-0.18,0.66,0.68
5.331,0.2,0.23,0.93
5.34,0.2,0.23,0.93
5.348,0.08,0.15,0.91
5.357,-0.07,0.4,0.88
5.365,-0.01,0.36,0.84
5.373,0.16,0.23,0.85
5.382,0.16,0.23,0.85
5.39,0.07,0.35,0.85
5.399,-0.09,0.34,0.77
5.407,0.16,0.26,0.86
5.415,0.14,0.32,0.88
5.424,0.14,0.32,0.88
5.432,-0.11,0.33,0.76
5.441,0.12,0.28,0.85
5.449,0.15,0.29,0.88
5.457,-0.07,0.26,0.8
5.466,-0.07,0.26,0.8
5.474,0.06,0.33,0.84
5.483,0.17,0.3,0.87
5.491,-0.01,0.7,0.69
5.499,-0.21,0.43,0.87
5.508,-0.21,0.43,0.87
5.517,0.12,0.03,0.88
5.525,0.11,0.29,0.84
5.533,0.04,0.52,0.83
5.541,-0.03,0.22,0.76
5.55,-0.03,0.22,0.76
5.559,0.18,0.23,0.88
5.567,0.03,0.37,0.84
5.575,-0.03,0.29,0.79
5.583,0.16,0.27,0.88
5.592,0.05,0.29,0.83
5.601,0.05,0.29,0.83
5.609,0.02,0.34,0.83
5.617,0.11,0.3,0.87
5.625,0.02,0.24,0.82
5.634,0.06,0.29,0.84
5.642,0.06,0.29,0.84
5.65,0.11,0.33,0.86
5.658,-0.0,0.27,0.82
5.667,-0.26,1.03,1.23
5.676,-0.14,0.57,1.03
5.684,-0.14,0.57,1.03
5.693,-0.03,0.22,0.73
5.701,0.21,0.36,0.83
5.709,0.11,0.34,0.8
5.718,-0.01,0.2,0.78
5.727,-0.01,0.2,0.78
5.735,0.12,0.31,0.86
5.743,0.07,0.33,0.82
5.751,0.07,0.29,0.85
5.76,0.01,0.26,0.83
5.768,0.01,0.26,0.83
5.776,0.07,0.32,0.84
5.785,0.14,0.32,0.87
5.793,-0.05,0.27,0.8
5.801,0.05,0.27,0.83
5.81,0.05,0.27,0.83
5.818,0.19,0.34,0.88
5.826,-0.02,0.3,0.82
5.835,-0.03,0.27,0.81
5.843,0.22,-0.98,0.98
5.852,0.22,-0.98,0.98
5.861,-0.15,-0.03,1.12
5.869,-0.11,0.12,0.78
5.877,0.3,0.47,0.86
5.886,0.1,0.23,0.74
5.895,-0.04,0.24,0.81
5.903,-0.04,0.24,0.81
5.911,0.04,0.31,0.81
5.919,0.21,0.3,0.88
5.928,-0.01,0.25,0.85
5.937,-0.09,0.25,0.78
5.945,-0.09,0.25,0.78
5.953,0.23,0.33,0.9
5.962,0.05,0.27,0.84
5.97,-0.1,0.25,0.78
5.979,0.17,0.34,0.88
5.987,0.17,0.34,0.88
5.995,0.11,0.3,0.85
6.003,-0.07,0.27,0.8
6.012,0.11,0.29,0.87
6.021,0.16,0.29,0.88
6.029,0.16,0.29,0.88
6.037,0.08,-0.07,0.63
6.045,-0.04,0.46,0.82
6.054,0.08,0.52,0.86
6.063,0.19,0.13,0.91
6.071,0.19,0.13,0.91
6.079,-0.1,0.24,0.82
6.087,0.02,0.42,0.84
6.096,0.21,0.31,0.89
6.105,-0.05,0.2,0.78
6.113,0.03,0.34,0.84
6.121,0.03,0.34,0.84
6.129,0.12,0.35,0.87
6.137,0.03,0.25,0.84
6.147,0.06,0.28,0.85
6.155,0.04,0.31,0.84
6.163,0.04,0.31,0.84
6.171,0.06,0.31,0.84
6.179,0.1,0.26,0.86
6.188,0.01,0.27,0.82
6.196,0.02,0.29,0.82
6.205,0.02,0.29,0.82
6.213,0.39,0.72,0.52
6.221,-0.07,0.73,0.66
6.23,0.09,0.29,0.86
6.238,0.21,0.22,0.97
6.246,0.21,0.22,0.97
6.255,-0.11,0.27,0.82
6.263,0.02,0.34,0.87
6.272,0.11,0.26,0.86
6.28,0.09,0.27,0.88
6.288,0.09,0.27,0.88
6.296,-0.03,0.32,0.82
6.305,0.04,0.26,0.8
6.313,0.19,0.28,0.88
6.322,-0.03,0.28,0.81
6.33,-0.03,0.28,0.81
6.339,-0.03,0.3,0.8
6.347,0.21,0.28,0.89
6.355,0.04,0.28,0.84
6.364,-0.09,0.28,0.79
6.372,-0.09,0.28,0.79
6.381,0.16,0.32,0.87
6.389,0.27,0.53,0.7
6.397,-0.23,0.65,0.67
6.406,0.18,0.14,0.97
6.414,0.18,0.14,0.97
6.423,0.15,0.21,0.96
6.431,-0.08,0.38,0.88
6.439,-0.07,0.31,0.8
6.448,0.2,0.23,0.88
6.456,0.2,0.23,0.88
6.465,0.11,0.37,0.87
6.473,-0.15,0.32,0.74
6.481,0.17,0.27,0.87
6.49,0.19,0.29,0.88
6.498,-0.1,0.3,0.79
6.507,-0.1,0.3,0.79
6.515,0.09,0.28,0.86
6.523,0.16,0.29,0.88
6.532,-0.0,0.26,0.8
6.54,0.03,0.3,0.82
6.549,0.03,0.3,0.82
6.557,0.15,0.29,0.87
6.565,-0.14,1.14,0.91
6.574,-0.19,0.6,0.88
6.582,0.05,0.19,0.82
6.591,0.05,0.19,0.82
6.599,0.14,0.37,0.83
6.607,0.05,0.45,0.79
6.616,-0.05,0.17,0.77
6.624,0.19,0.24,0.89
6.632,0.19,0.24,0.89
6.641,0.04,0.37,0.85
6.649,-0.0,0.27,0.81
6.658,0.11,0.24,0.88
6.666,0.05,0.27,0.82
6.674,0.05,0.27,0.82
6.682,0.07,0.31,0.85
6.69,0.06,0.28,0.84
6.7,0.02,0.27,0.84
6.708,0.11,0.32,0.87
6.716,0.11,0.32,0.87
6.724,0.05,0.3,0.85
6.732,-0.04,0.28,0.8
6.74,0.12,-0.07,1.34
6.75,-0.14,0.23,1.18
6.758,-0.14,0.23,1.18
6.766,-0.09,0.09,0.75
6.775,0.26,0.44,0.86
6.784,0.09,0.28,0.77
6.792,-0.04,0.14,0.8
6.8,0.09,0.31,0.84
6.808,0.09,0.31,0.84
6.817,0.11,0.33,0.86
6.825,0.05,0.26,0.84
6.834,-0.06,0.24,0.8
6.842,0.15,0.3,0.86
6.85,0.15,0.3,0.86
6.858,0.14,0.32,0.88
6.866,-0.1,0.27,0.79
6.876,0.1,0.28,0.85
6.884,0.2,0.33,0.9
6.892,0.2,0.33,0.9
6.9,-0.06,0.26,0.8
6.908,0.0,0.28,0.82
6.918,0.2,-0.42,0.82
6.926,-0.12,-0.15,1.02
6.934,-0.12,-0.15,1.02
6.943,-0.09,0.19,0.74
6.951,0.3,0.46,0.84
6.96,0.13,0.14,0.77
6.968,-0.07,0.25,0.81
6.977,-0.07,0.25,0.81
6.985,0.01,0.38,0.82
6.993,0.23,0.32,0.91
7.002,-0.04,0.25,0.82
7.011,-0.09,0.3,0.8
7.019,0.23,0.37,0.91
7.027,0.23,0.37,0.91
7.035,0.05,0.26,0.82
7.044,-0.08,0.25,0.81
7.053,0.15,0.35,0.88
7.061,0.1,0.29,0.85
7.069,0.1,0.29,0.85
7.077,-0.05,0.27,0.8
7.086,0.11,0.3,0.87
7.094,0.11,0.32,0.85
7.103,0.41,0.32,0.47
7.111,0.41,0.32,0.47
7.119,-0.05,0.65,0.79
7.128,0.03,0.46,0.85
7.136,0.19,0.12,0.94
